,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,screen name,term,time,tweet,user id
324,0,5744,2163,1,"[{'screen_name': 'tikesh_verma', 'name': 'Tikesh verma', 'id': 2547404555, 'id_str': '2547404555', 'indices': [3, 16]}, {'screen_name': 'usha_omji', 'name': 'Usha', 'id': 2594217433, 'id_str': '2594217433', 'indices': [18, 28]}, {'screen_name': 'manishaParaswa2', 'name': 'manisha Paraswani', 'id': 839807524996001793, 'id_str': '839807524996001793', 'indices': [29, 45]}, {'screen_name': 'Pooja06206210', 'name': 'Pooja', 'id': 874352569090400256, 'id_str': '874352569090400256', 'indices': [46, 60]}]",1,Sun Jun 29 04:32:06 +0000 2014,,India,Usha,202034,usha_omji,boon,Fri Sep 22 17:33:17 +0000 2017,"RT @tikesh_verma: @usha_omji @manishaParaswa2 @Pooja06206210 ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint…",2594217433
325,1,426,204,0,"[{'screen_name': 'usha_omji', 'name': 'Usha', 'id': 2594217433, 'id_str': '2594217433', 'indices': [0, 10]}, {'screen_name': 'manishaParaswa2', 'name': 'manisha Paraswani', 'id': 839807524996001793, 'id_str': '839807524996001793', 'indices': [11, 27]}, {'screen_name': 'Pooja06206210', 'name': 'Pooja', 'id': 874352569090400256, 'id_str': '874352569090400256', 'indices': [28, 42]}]",1,Wed May 14 13:57:12 +0000 2014,2594217433.0,India,Tikesh verma,13316,tikesh_verma,boon,Fri Sep 22 17:32:55 +0000 2017,"@usha_omji @manishaParaswa2 @Pooja06206210 ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!… https://t.co/GA3m5aSND7",2547404555
326,0,426,204,1,[],0,Wed May 14 13:57:12 +0000 2014,,India,Tikesh verma,13316,tikesh_verma,boon,Fri Sep 22 17:32:34 +0000 2017,"""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/duMAzQwzVX""",2547404555
327,0,417,1480,0,[],0,Sun Mar 08 17:10:07 +0000 2009,,killie in scotland,lilian anderson,13109,killielila,boon,Fri Sep 22 17:30:31 +0000 2017,anyone read romance type novels got load of mills n boon type free if collected over weekend . doing a huge declutter of my books,23328064
328,0,2942,922,0,"[{'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [3, 12]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [14, 28]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [29, 45]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [46, 59]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [60, 71]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [72, 81]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [82, 97]}]",105,Fri Apr 04 10:08:24 +0000 2014,,"Bhandup West, Mumbai",s.a.prajapati,142196,saprajapati1,boon,Fri Sep 22 17:29:52 +0000 2017,"RT @Vyakhya4: @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai Asaram Bapu Ji - a boon to the society.
H…",2459607017
329,0,8767,5832,0,"[{'screen_name': 'Rosenchild', 'name': 'VonVictor Rosenchild', 'id': 480875170, 'id_str': '480875170', 'indices': [3, 14]}]",6,Thu Feb 02 01:05:50 +0000 2012,,"New York, NY",VonVictor Rosenchild,224384,Rosenchild,boon,Fri Sep 22 17:28:26 +0000 2017,"RT @Rosenchild: Your Children's Health and Future goes up in Smoke. 
How rollbacks at Scott Pruitt's EPA are a boon to Oil and Gas
https://…",480875170
330,0,164,320,0,"[{'screen_name': 'Rnseema', 'name': 'Seema Rani', 'id': 726083713809809408, 'id_str': '726083713809809408', 'indices': [3, 11]}, {'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [13, 22]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [23, 37]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [38, 54]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [55, 68]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [69, 80]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [81, 90]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [91, 106]}]",4,Mon May 15 12:54:02 +0000 2017,,"Allahabad, India",Vivek Shukla,3639,VivekShukla1183,boon,Fri Sep 22 17:27:25 +0000 2017,"RT @Rnseema: @Vyakhya4 @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai ""Asaram Bapu Ji - a boon to the…",864101564625104897
331,0,6866,6680,0,"[{'screen_name': 'sutchadoll8', 'name': 'Mindy Boone', 'id': 896927412809678848, 'id_str': '896927412809678848', 'indices': [3, 15]}, {'screen_name': 'davidgboon', 'name': 'David Boon', 'id': 2647817511, 'id_str': '2647817511', 'indices': [17, 28]}, {'screen_name': 'GeorgiaDirtRoad', 'name': 'SHANNON #MAGA 🇺🇸', 'id': 806579094729224192, 'id_str': '806579094729224192', 'indices': [29, 45]}, {'screen_name': 'Thom2945', 'name': 'Thom RocketMan MAGA', 'id': 101651525, 'id_str': '101651525', 'indices': [46, 55]}, {'screen_name': 'Franklin_Graham', 'name': 'Franklin Graham', 'id': 44945327, 'id_str': '44945327', 'indices': [56, 72]}]",3,Mon Sep 03 20:37:23 +0000 2012,,"Central Valley, CA.",Barbara Soliz,113932,bbl58,boon,Fri Sep 22 17:26:58 +0000 2017,"RT @sutchadoll8: @davidgboon @GeorgiaDirtRoad @Thom2945 @Franklin_Graham Thank-you Mr Boon!  If America prospers, so does the whole world.…",801168552
332,0,164,320,0,"[{'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [3, 12]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [14, 28]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [29, 45]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [46, 59]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [60, 71]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [72, 81]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [82, 97]}]",105,Mon May 15 12:54:02 +0000 2017,,"Allahabad, India",Vivek Shukla,3639,VivekShukla1183,boon,Fri Sep 22 17:26:45 +0000 2017,"RT @Vyakhya4: @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai Asaram Bapu Ji - a boon to the society.
H…",864101564625104897
333,0,41,613,0,"[{'screen_name': 'EXOSlayMySoul', 'name': 'EXO Aesthetic', 'id': 845857413060190208, 'id_str': '845857413060190208', 'indices': [3, 17]}]",5,Wed Jul 05 12:32:19 +0000 2017,,"London, Ontario",jonginaegyo,3518,baekaigotnojams,boon,Fri Sep 22 17:25:33 +0000 2017,"RT @EXOSlayMySoul: Babysoo is so talented
-His vocals are a boon to the Kpop Industry
-He is a well established actor praised even by the s…",882577881141870592
334,0,1010,657,1,"[{'screen_name': 'shalinirai62589', 'name': 'shalini rai', 'id': 3326288323, 'id_str': '3326288323', 'indices': [3, 19]}, {'screen_name': 'AmdAshram', 'name': 'Ahmedabad Ashram', 'id': 3251425094, 'id_str': '3251425094', 'indices': [21, 31]}]",1,Tue Mar 29 15:01:22 +0000 2016,,"Dungarpur, India",Bhavna Bhagnani,78165,Bhavnabhagnani1,boon,Fri Sep 22 17:25:21 +0000 2017,"RT @shalinirai62589: @AmdAshram ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/jWS3G48Z9i""",714829808933281793
335,1,3606,810,1,[],1,Sun Apr 12 10:29:57 +0000 2015,,,Hemlata goplani,200771,PharmacistLata,boon,Fri Sep 22 17:23:25 +0000 2017,"Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/y2142PfglL",3151114008
336,0,140,609,0,"[{'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [3, 12]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [14, 28]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [29, 45]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [46, 59]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [60, 71]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [72, 81]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [82, 97]}]",105,Wed Jul 22 15:57:16 +0000 2015,,,Ashish yadav,784,ashishy12345,boon,Fri Sep 22 17:22:18 +0000 2017,"RT @Vyakhya4: @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai Asaram Bapu Ji - a boon to the society.
H…",3287717672
337,0,76,83,1,"[{'screen_name': 'ImMakarand', 'name': '⛳🌞Makarand™🇮🇳', 'id': 1946459659, 'id_str': '1946459659', 'indices': [3, 14]}]",2,Sat Apr 29 09:16:28 +0000 2017,,India,Nisha Singh,3690,NishaSi26879139,boon,Fri Sep 22 17:22:03 +0000 2017,"RT @ImMakarand: Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/apEw2i6bbI",858248607002230784
338,0,99,52,0,"[{'screen_name': 'CRPaatil', 'name': 'C R Paatil', 'id': 305603067, 'id_str': '305603067', 'indices': [3, 12]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [67, 80]}]",8,Fri Dec 25 00:30:45 +0000 2015,,"Pune, India",Manish Kulshreshtha,5297,Manu20162016,boon,Fri Sep 22 17:21:40 +0000 2017,RT @CRPaatil: (contd)...developmental programmes inaugurated by PM @narendramodi ji today which will be a great boon for people of our nati…,4646093532
339,1,318,978,0,"[{'screen_name': 'soakedbbyg', 'name': 'Z 🇵🇷', 'id': 892158279383740416, 'id_str': '892158279383740416', 'indices': [0, 11]}]",0,Sat Jan 07 09:31:02 +0000 2017,8.921582793837404e+17,,Asterix375,3250,thereturn264,boon,Fri Sep 22 17:21:14 +0000 2017,@soakedbbyg I've only seen some booty and boon pictures... but those are to me more than just ok 😉,817664833088786433
340,1,4163,2921,1,[],2,Tue Oct 08 10:02:36 +0000 2013,,|| आर्यावर्त  ||,⛳🌞Makarand™🇮🇳,51407,ImMakarand,boon,Fri Sep 22 17:20:43 +0000 2017,"Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/apEw2i6bbI",1946459659
341,1,311,301,0,[],0,Fri Feb 03 19:02:23 +0000 2017,,"Redlands, CA",MaryRone Shell,2754,MaryRoneRUSD,boon,Fri Sep 22 17:13:19 +0000 2017,Free citizenship clinics at USC a boon for people in local communities and on USC campuses https://t.co/zEsKhddjtY,827593091833999360
342,0,496,735,1,"[{'screen_name': 'valashailesh9', 'name': 'Vala Shailesh', 'id': 716905366131499008, 'id_str': '716905366131499008', 'indices': [3, 17]}, {'screen_name': 'JaiHind_om', 'name': 'Jai Hind', 'id': 818558190195535875, 'id_str': '818558190195535875', 'indices': [19, 30]}]",1,Mon Jan 09 20:40:55 +0000 2017,,India,Jai Hind,28388,JaiHind_om,boon,Fri Sep 22 17:10:53 +0000 2017,"RT @valashailesh9: @JaiHind_om ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/E2qi5PKcLP""",818558190195535875
343,0,905,633,1,"[{'screen_name': 'UmakantSonar', 'name': 'Umakant Sonar', 'id': 817583208212602880, 'id_str': '817583208212602880', 'indices': [3, 16]}, {'screen_name': 'AmdAshram', 'name': 'Ahmedabad Ashram', 'id': 3251425094, 'id_str': '3251425094', 'indices': [18, 28]}]",5,Sat Dec 13 08:51:25 +0000 2014,,"New Delhi, India",CA Deepanshu Goel,35164,CA_Deepanshu_G,boon,Fri Sep 22 17:09:01 +0000 2017,"RT @UmakantSonar: @AmdAshram ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint https://t.co/vLWyrYgWBQ""",2928322436
344,0,6,78,1,"[{'screen_name': 'Jayaasnani2', 'name': 'Jaya Asnani', 'id': 704678782066565120, 'id_str': '704678782066565120', 'indices': [3, 15]}, {'screen_name': 'MereHari', 'name': '♑📧♓🅰', 'id': 4756217449, 'id_str': '4756217449', 'indices': [17, 26]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [27, 36]}, {'screen_name': 'BJP4India', 'name': 'BJP', 'id': 207809313, 'id_str': '207809313', 'indices': [37, 47]}, {'screen_name': 'BJP4UK', 'name': 'BJP Uttarakhand', 'id': 2229508381, 'id_str': '2229508381', 'indices': [48, 55]}]",10,Sat Sep 16 11:25:01 +0000 2017,,Jaipur India,Poonam Pande,824,PoonamPande8,boon,Fri Sep 22 17:08:46 +0000 2017,"RT @Jayaasnani2: @MereHari @AmitShah @BJP4India @BJP4UK ""Asaram Bapu Ji - a boon to the society.
Hail our true saint!
#BenevolentSaint http…",909015261117784064
345,0,1199,4285,0,"[{'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [3, 12]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [14, 28]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [29, 45]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [46, 59]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [60, 71]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [72, 81]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [82, 97]}]",105,Thu Jun 22 05:27:47 +0000 2017,,"Ahmadabad City, India",kalkee.21 ।। कृपा ।।,18513,Bhagava87092761,boon,Fri Sep 22 17:08:20 +0000 2017,"RT @Vyakhya4: @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai Asaram Bapu Ji - a boon to the society.
H…",877760002357944321
346,0,5208,3725,0,"[{'screen_name': 'CRPaatil', 'name': 'C R Paatil', 'id': 305603067, 'id_str': '305603067', 'indices': [3, 12]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [67, 80]}]",8,Sun Nov 15 07:02:31 +0000 2009,,"Anjar, India",Varun B Thacker 🇮🇳,28307,varun_thacker,boon,Fri Sep 22 17:08:14 +0000 2017,RT @CRPaatil: (contd)...developmental programmes inaugurated by PM @narendramodi ji today which will be a great boon for people of our nati…,90115391
347,0,661,20,0,"[{'screen_name': 'CRPaatil', 'name': 'C R Paatil', 'id': 305603067, 'id_str': '305603067', 'indices': [3, 12]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [67, 80]}]",8,Fri May 29 08:57:32 +0000 2015,,,Gangaben Patil,5737,GangaPaatil,boon,Fri Sep 22 17:07:17 +0000 2017,RT @CRPaatil: (contd)...developmental programmes inaugurated by PM @narendramodi ji today which will be a great boon for people of our nati…,3229615501
348,0,6,78,0,"[{'screen_name': 'Rnseema', 'name': 'Seema Rani', 'id': 726083713809809408, 'id_str': '726083713809809408', 'indices': [3, 11]}, {'screen_name': '04philosopher', 'name': 'SALONI GUPTA', 'id': 2415461970, 'id_str': '2415461970', 'indices': [13, 27]}, {'screen_name': 'MIB_India', 'name': 'MIB India', 'id': 920488039, 'id_str': '920488039', 'indices': [28, 38]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [39, 52]}, {'screen_name': 'smritiirani', 'name': 'Smriti Z Irani', 'id': 130104041, 'id_str': '130104041', 'indices': [53, 65]}, {'screen_name': 'myogiadityanath', 'name': 'Yogi Adityanath', 'id': 3437532637, 'id_str': '3437532637', 'indices': [66, 82]}]",1,Sat Sep 16 11:25:01 +0000 2017,,Jaipur India,Poonam Pande,824,PoonamPande8,boon,Fri Sep 22 17:04:07 +0000 2017,"RT @Rnseema: @04philosopher @MIB_India @narendramodi @smritiirani @myogiadityanath ""Asaram Bapu Ji - a boon to the society.
Hail our true s…",909015261117784064
349,0,85,53,0,[],0,Fri Nov 01 11:40:27 +0000 2013,,,circulatetechnology,82463,circulatetechno,boon,Fri Sep 22 17:04:05 +0000 2017,Realty rising: Union Budget spells boon for real estate sector https://t.co/vrngPzQQT6,2168296945
350,0,24,0,0,"[{'screen_name': 'Rnseema', 'name': 'Seema Rani', 'id': 726083713809809408, 'id_str': '726083713809809408', 'indices': [3, 11]}, {'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [13, 22]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [23, 37]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [38, 54]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [55, 68]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [69, 80]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [81, 90]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [91, 106]}]",4,Thu Jan 19 04:02:37 +0000 2017,,"Bhavnagar, India",Mahipatsinh,3607,Mahipatsinh5,boon,Fri Sep 22 17:04:04 +0000 2017,"RT @Rnseema: @Vyakhya4 @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai ""Asaram Bapu Ji - a boon to the…",821930837037973505
351,0,368,1262,0,[],0,Thu Oct 20 09:02:35 +0000 2011,,"New Delhi, India",Sushil kumar,113609,ersushilkumar,boon,Fri Sep 22 17:04:03 +0000 2017,Realty rising: Union Budget spells boon for real estate sector https://t.co/RnjAGmEtUk,394574158
352,0,687,1076,0,"[{'screen_name': 'Mysstyblue', 'name': 'Caroline Reznicek', 'id': 166624682, 'id_str': '166624682', 'indices': [3, 14]}]",1,Tue Dec 23 16:12:15 +0000 2008,,,Jaypeah,28523,Jaypeah,boon,Fri Sep 22 17:03:33 +0000 2017,"RT @Mysstyblue: DREAM Act is an economic boon, increasing U.S. GDP by up to $1 trillion over next decade https://t.co/uO6jTCeJyy",18335844
353,0,24,0,0,"[{'screen_name': 'Vyakhya4', 'name': 'व्याख्या', 'id': 814787704626040832, 'id_str': '814787704626040832', 'indices': [3, 12]}, {'screen_name': 'nitin_gadkari', 'name': 'Nitin Gadkari', 'id': 97217966, 'id_str': '97217966', 'indices': [14, 28]}, {'screen_name': 'rashtrapatibhvn', 'name': 'President of India', 'id': 885487044243238912, 'id_str': '885487044243238912', 'indices': [29, 45]}, {'screen_name': 'Dev_Fadnavis', 'name': 'Devendra Fadnavis', 'id': 137780376, 'id_str': '137780376', 'indices': [46, 59]}, {'screen_name': 'cbawankule', 'name': 'C Bawankule', 'id': 3149398118, 'id_str': '3149398118', 'indices': [60, 71]}, {'screen_name': 'Badole_R', 'name': 'Rajkumar Badole', 'id': 3286733084, 'id_str': '3286733084', 'indices': [72, 81]}, {'screen_name': 'Adv_Sulekhatai', 'name': 'Adv Sulekha Kumbhare', 'id': 892080586608783360, 'id_str': '892080586608783360', 'indices': [82, 97]}]",105,Thu Jan 19 04:02:37 +0000 2017,,"Bhavnagar, India",Mahipatsinh,3607,Mahipatsinh5,boon,Fri Sep 22 17:03:13 +0000 2017,"RT @Vyakhya4: @nitin_gadkari @rashtrapatibhvn @Dev_Fadnavis @cbawankule @Badole_R @Adv_Sulekhatai Asaram Bapu Ji - a boon to the society.
H…",821930837037973505
354,0,357,298,0,"[{'screen_name': 'comalcd', 'name': 'Ronessa McDonald', 'id': 3305599393, 'id_str': '3305599393', 'indices': [3, 11]}, {'screen_name': 'ELARJanet', 'name': 'Janet Hester', 'id': 2810450286, 'id_str': '2810450286', 'indices': [52, 62]}]",1,Wed Sep 08 02:36:09 +0000 2010,,South Texas,Melody Howard Verm,1574,ComalWrites,boon,Fri Sep 22 17:03:02 +0000 2017,"RT @comalcd: Love this article and love the author! @ELARJanet, you're a boon to our profession! https://t.co/Andmcm7DG8",188172514
