,Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Sentiment Score,Postive Score,Negative Score,Neutral Score,Positive Score
1058,1182,3.0,3156.0,1888.0,0.0,0.0,4.0,Mon May 23 18:38:09 +0000 2011,,"Baton Rouge, LA",1992,133415.0,i hate black,black,Welsh_Boyy,Sun Sep 24 13:12:15 +0000 2017,I hate how black man glorify every race of women but our own. We have THE BADDEST women of ANY RACE On this earth!,303976003.0,0.0,,0.091,0.817,0.091
1059,1183,0.0,409.0,686.0,0.0,1.0,0.0,Thu May 21 00:40:33 +0000 2015,,Ohio,Proud Cherokee,5136.0,i hate black,black,mibella1967,Sun Sep 24 13:01:54 +0000 2017,"We have people in Puerto Rico, USVI, Florida, and Texas suffering beyond belief and our @POTUS is attacking black athletes. I hate this man",3292155681.0,-0.8689,,0.329,0.671,0.0
1060,1184,1.0,1525.0,1133.0,0.0,1.0,0.0,Thu Aug 14 04:08:09 +0000 2014,25073877.0,Texas,Sheila Taylor Clark,21445.0,i hate black,black,SoShaydee,Sun Sep 24 12:55:24 +0000 2017,@realDonaldTrump I wish you had the same harsh words and vitriol for white supremacists and hate groups that you ha… https://t.co/fTfNorvoKM,2730862776.0,-0.7096,,0.315,0.586,0.099
1061,1185,0.0,396.0,333.0,0.0,1.0,0.0,Sat May 14 12:27:06 +0000 2011,25073877.0,"Warrensville Heights, OH",Jaison Roberts,27400.0,i hate black,black,Kratoslives,Sun Sep 24 12:43:45 +0000 2017,@realDonaldTrump Just say it you Bigot see how I just said how I feel about you. You hate Black People &amp; Minorities… https://t.co/0O4W3j8KMI,298498038.0,-0.5719,,0.156,0.844,0.0
1062,1186,0.0,303.0,1635.0,0.0,1.0,0.0,Tue Feb 24 04:21:58 +0000 2009,236487888.0,"Tennessee, USA",Melanie,2153.0,i hate black,black,theshoppingmd,Sun Sep 24 12:43:41 +0000 2017,"@WalshFreedom 2 
""Don't hate cuz you ain't one of us"".  I'm talking about being a multi-millionaire (not being blac… https://t.co/GQEt6ZlNzn",21728769.0,0.4585,,0.0,0.85,0.15
1063,1187,0.0,584.0,563.0,0.0,1.0,0.0,Thu May 14 00:27:29 +0000 2009,15513604.0,MN,🇺🇸Trump Strong🇺🇸,135.0,i hate black,black,AmericanAsIs,Sun Sep 24 12:37:36 +0000 2017,@foxandfriends I'm beginning to think this is a way for black racist to show their hate for a white male President black supremacy &amp; racism,39880958.0,-0.9118,,0.369,0.594,0.037
1064,1188,1.0,160.0,187.0,0.0,0.0,0.0,Wed Jun 20 19:03:45 +0000 2012,,"Houston, TX",Zay,104.0,i hate black,black,CamoShaad,Sun Sep 24 12:27:06 +0000 2017,Trump is by far my favorite president. Yes I said it!! My favorite. How you make black and white people hate you??? 😂😂😂,613674167.0,0.7289,,0.117,0.571,0.312
1065,1189,3.0,2214.0,2622.0,0.0,2.0,1.0,Wed Oct 20 03:36:02 +0000 2010,292431576.0,"Boston, MA",🇺🇸 Jay S 🇺🇸,3617.0,i hate black,black,j617rsox,Sun Sep 24 12:25:29 +0000 2017,"@DanielKaproth @realDonaldTrump That would mean I hate myself? 🤔🤔🤔 Naw... I love my self, my people, black, white,… https://t.co/p0OvKzKThX",205085123.0,0.128,,0.162,0.655,0.183
1066,1190,0.0,141.0,245.0,0.0,5.0,0.0,Tue Oct 11 18:43:25 +0000 2016,3984199213.0,United States,pauly8m3,9007.0,i hate black,black,pauly8m3,Sun Sep 24 12:18:33 +0000 2017,"@icamefromkrypt1 @Dr_Trumpenstein @stranahan @OneMichaelTew @kckshrugged I honestly hate being like this, but...I t… https://t.co/XthsihUgSm",7.85913713349886e+17,0.2023,,0.193,0.521,0.286
1067,1191,0.0,32.0,96.0,0.0,1.0,0.0,Thu Aug 10 01:27:06 +0000 2017,22744986.0,United States,Hot Covfefe,537.0,i hate black,black,CovfefeMonster,Sun Sep 24 12:10:48 +0000 2017,"@emilyanadu So in one statement, you reference black superiority while suggesting I have racist views?!  I'm afraid… https://t.co/UTj1VoO4RV",8.9545643896064e+17,-0.4389,,0.198,0.691,0.111
1068,1192,0.0,217.0,306.0,0.0,1.0,0.0,Mon Jul 23 13:12:27 +0000 2012,150971398.0,"Los Angeles, CA",supply and demand,11682.0,i hate black,black,jefframones,Sun Sep 24 11:55:45 +0000 2017,@codybaizas i hate dengue uniform season because putangina i only have two non-black slacks fuck dude... whereareas i have four black slacks,712403562.0,-0.802,,0.298,0.702,0.0
1069,1193,0.0,2663.0,5004.0,0.0,0.0,0.0,Sat Sep 03 19:18:31 +0000 2016,,maryland ,toddy.,1025.0,i hate black,black,thelegitTJ,Sun Sep 24 11:52:35 +0000 2017,Don't come in my mentions cooning black feminist and then block me when I take you up on it. We know you hate Black men. Love white folk tho,7.721518061557146e+17,-0.34,,0.184,0.698,0.117
1070,1194,1.0,674.0,1331.0,0.0,0.0,0.0,Mon May 23 16:06:30 +0000 2016,,Scottsburg indiana,chris smith,30022.0,i hate black,black,Chrisbdg34Smith,Sun Sep 24 11:40:48 +0000 2017,Yep but vast majority of black people have always hated him. I am white and hate Trump. LOL https://t.co/eyymy749eR,7.347775322228654e+17,-0.7544,,0.347,0.448,0.205
1071,1195,0.0,707.0,1622.0,0.0,1.0,0.0,Sun Mar 01 01:38:09 +0000 2009,1932372031.0,Los Angeles,Felischa Marye,1933.0,i hate black,black,felischa,Sun Sep 24 11:17:18 +0000 2017,@LOCAL_GRAVEYARD It's uncomfortable to know black women are the most educated racial group. That Blacks are dynamic… https://t.co/lPett3TIvc,22319171.0,-0.3818,,0.133,0.867,0.0
1072,1196,1.0,710.0,699.0,0.0,5.0,1.0,Wed Mar 09 10:25:35 +0000 2016,20871003.0,"Minnesota, USA",ken nichols,8666.0,i hate black,black,matator358,Sun Sep 24 11:13:20 +0000 2017,@kstraith @watspn1013 @KyManInTheWoods @JustRick1310 @jbweninger I know black people who fly the battle flag. It wa… https://t.co/witOmkbvrh,7.075126494588314e+17,-0.3818,,0.148,0.852,0.0
1073,1197,0.0,790.0,1008.0,0.0,0.0,0.0,Tue Feb 01 17:03:31 +0000 2011,,,AvGreed,32441.0,i hate black,black,KissMy__Abs,Sun Sep 24 11:09:23 +0000 2017,I swear I hate that my gf wakes up and has to smoke a black. I hate it soo much.,245871157.0,-0.8225,,0.398,0.602,0.0
1074,1198,0.0,719.0,878.0,0.0,0.0,0.0,Sat Mar 12 08:28:18 +0000 2011,,"Springfield,Ohio",Deshawn Boulware,15054.0,i hate black,black,Black_Spoon_,Sun Sep 24 10:58:48 +0000 2017,As much as I hate for them to win. We needed them to win that game https://t.co/ftVjZWpT7v,264677315.0,0.5994,,0.152,0.535,0.313
1075,1199,1.0,62.0,157.0,0.0,0.0,0.0,Sat Jun 06 07:18:03 +0000 2015,,"Ashland, OR",Dex@ A New Level,1052.0,i hate black,black,FlameEquinox,Sun Sep 24 10:35:05 +0000 2017,"It just honestly amazes me how people can say. ""I hate White/black/whatever people"" what could that type of person had done",3237683281.0,0.3612,,0.133,0.645,0.222
1076,1200,0.0,1248.0,1139.0,0.0,1.0,0.0,Wed Aug 17 16:34:05 +0000 2011,21955058.0,On Tour,Mikoto and Mayuki,245108.0,i hate black,black,Josie182,Sun Sep 24 10:28:02 +0000 2017,"@markhoppus they can trust me I hate him too...about my sister in law though, that is kind of a cultured form of black people.",356955765.0,-0.1027,,0.137,0.741,0.122
1077,1201,0.0,5953.0,7126.0,0.0,0.0,0.0,Fri Jan 29 04:00:35 +0000 2016,,"Texas, USA",Selene Lowery,2636.0,i hate black,black,Painewalk,Sun Sep 24 09:58:29 +0000 2017,I hate when black clothes are a slightly different black and don’t match,4858912919.0,-0.5719,,0.27,0.73,0.0
1078,1202,0.0,4266.0,4174.0,0.0,3.0,0.0,Sun Jun 04 15:03:21 +0000 2017,7.579978408743854e+17,"Jones, OK",Robert,2372.0,i hate black,black,RobertAlenGreen,Sun Sep 24 09:23:24 +0000 2017,"@gelicmonkey @GartrellLinda @LVNancy Wow, these white Antifa kids really hate black people. This is why I voted Tru… https://t.co/K46bY4k7wG",8.713818658814157e+17,-0.0498,,0.168,0.672,0.16
1079,1203,1.0,59.0,138.0,0.0,0.0,0.0,Sat Sep 03 07:51:06 +0000 2016,,Australia.,actually dyin @ 1.7M,4000.0,i hate black,black,glasseskuro,Sun Sep 24 09:10:23 +0000 2017,i hate when like photos are loading so the screen is black and you just see your reflection so you stare into your cold dead eyes and cry,7.719788114076344e+17,-0.8625,,0.303,0.628,0.068
1080,1204,2.0,401.0,328.0,0.0,0.0,0.0,Tue Apr 24 00:14:13 +0000 2012,,Seattle,Tay @ GGC 9.30! 🍝✨,14333.0,i hate black,black,TaylorACrockett,Sun Sep 24 08:30:14 +0000 2017,"Grim, but I hate having to have a convo w my dad abt his desire to move to a southern State abt making sure the area is safe for black ppl 😡",561580657.0,0.4497,,0.186,0.553,0.26
1081,1205,0.0,27.0,108.0,0.0,2.0,0.0,Sat May 10 19:25:20 +0000 2014,236487888.0,"Alexandria, VA",Jusdini3000,146.0,i hate black,black,2023003375,Sun Sep 24 08:02:05 +0000 2017,@WalshFreedom @marcusjcarey I'm a poor Black man wit a mind full of jewels your money can't buy. If Blacks were n c… https://t.co/SUs1oXGRWx,2539568511.0,-0.0258,,0.129,0.747,0.124
1082,1206,0.0,3.0,36.0,0.0,1.0,0.0,Sat Jul 09 01:47:12 +0000 2016,25073877.0,"North Carolina, USA",tiffany,80.0,i hate black,black,irisoliviamoore,Sun Sep 24 08:01:39 +0000 2017,"@realDonaldTrump black ppl
hate u. I know I do.😀",7.515935142538363e+17,-0.5719,,0.381,0.619,0.0
1083,1207,0.0,1010.0,1961.0,0.0,0.0,0.0,Fri Jul 01 03:47:30 +0000 2011,,"Vicksburg, MS.",Timothé Duhwayne🤴🏽,10196.0,i hate black,black,___dazed,Sun Sep 24 07:21:40 +0000 2017,Damn I hate to see another black male get taken down by fame. https://t.co/KjaeV9oipg,327178997.0,-0.5423,,0.332,0.518,0.15
1084,1208,0.0,2328.0,1915.0,0.0,0.0,0.0,Mon Aug 09 19:15:52 +0000 2010,,"Las Vegas, NV",¢нαиєℓ 💄👭,27891.0,i hate black,black,SouthernBeautyy,Sun Sep 24 07:16:13 +0000 2017,I hate going to clubs where there’s no black people 😭,176518403.0,-0.7096,,0.457,0.543,0.0
1085,1209,1.0,120.0,540.0,0.0,2.0,0.0,Mon Aug 14 00:01:45 +0000 2017,9.030316486812017e+17,"Washington, DC",Brandi,1799.0,i hate black,black,Brandi_DC,Sun Sep 24 07:15:48 +0000 2017,@Jenny_the_G @politico Since when does being disgusted by an opportunistic white supremacist mean I hate this count… https://t.co/tAAud4Tfx2,8.968845091400212e+17,-0.7717,,0.361,0.573,0.066
1086,1210,1.0,747.0,468.0,0.0,0.0,0.0,Sun Nov 15 02:26:22 +0000 2015,,"Los Angeles, CA",meeel,19287.0,i hate black,black,yunngmel,Sun Sep 24 07:09:56 +0000 2017,I hate black nail polish with a passion,4240944145.0,-0.1779,,0.346,0.374,0.28
1087,1211,9.0,864.0,497.0,0.0,0.0,1.0,Tue Jan 28 04:12:32 +0000 2014,,"Houston, TX",STARLORD,19286.0,i hate black,black,_Erikpalomares_,Sun Sep 24 07:01:58 +0000 2017,I hate it when you black girls come down my timeline BECAUSE YALL ARE SO FUCKING BEAUTIFUL I CANT FUCKING TAKE IT.… https://t.co/fwT9KJjSh3,2314831844.0,0.6038,,0.126,0.648,0.226
1088,1212,0.0,148.0,106.0,0.0,0.0,0.0,Fri Mar 04 05:08:25 +0000 2016,7.056208947108332e+17,"Houston, TX",BaBe 🏰,3637.0,i hate black,black,chipvlog,Sun Sep 24 06:46:34 +0000 2017,I hate that the lighter skins tones think there better than the brown/darker skin tones of the family like bitch ya… https://t.co/TDFxBs3lk9,7.056208947108332e+17,-0.4767,,0.251,0.569,0.181
1089,1213,1.0,331.0,1086.0,0.0,2.0,0.0,Sun Mar 15 23:10:46 +0000 2009,3320712379.0,"Seattle, WA",Jody Bardacke,3205.0,i hate black,black,karljungjeezy,Sun Sep 24 06:45:04 +0000 2017,@RealEagleBites @realDonaldTrump Stop with the innuendo and just say that you hate Black people. I dare you.,24605173.0,-0.7096,,0.296,0.704,0.0
1090,1214,0.0,1077.0,1718.0,0.0,0.0,1.0,Mon Sep 13 02:41:56 +0000 2010,,"Fredericksburg, Va",Puerto Rican Chick ♡,10417.0,i hate black,black,kk5b,Sun Sep 24 06:40:48 +0000 2017,I fucking hate ratchet ass black people. Yall wonder why shit be happening to yall. No fucking class. Get it together,190108406.0,-0.9268,,0.459,0.541,0.0
1091,1215,1.0,148.0,106.0,0.0,0.0,1.0,Fri Mar 04 05:08:25 +0000 2016,7.056208947108332e+17,"Houston, TX",BaBe 🏰,3637.0,i hate black,black,chipvlog,Sun Sep 24 06:40:04 +0000 2017,"I hate that is your not paying a bill or older than 18, your opinion doesn't mean shit in a black family and your d… https://t.co/SDyvLvID7C",7.056208947108332e+17,-0.1965,,0.134,0.76,0.106
1092,1216,2.0,148.0,106.0,0.0,0.0,0.0,Fri Mar 04 05:08:25 +0000 2016,7.056208947108332e+17,"Houston, TX",BaBe 🏰,3637.0,i hate black,black,chipvlog,Sun Sep 24 06:36:47 +0000 2017,I hate that black families push the real issues under the rug and act like everything is perfected. https://t.co/VzKtGuNBCD,7.056208947108332e+17,0.3612,,0.149,0.602,0.249
1093,1217,0.0,148.0,106.0,0.0,0.0,0.0,Fri Mar 04 05:08:25 +0000 2016,7.056208947108332e+17,"Houston, TX",BaBe 🏰,3637.0,i hate black,black,chipvlog,Sun Sep 24 06:34:13 +0000 2017,"I hate that black families are so petty like we cant just get together, there has to be mess and rumors going aroun… https://t.co/AwdcKZzU7n",7.056208947108332e+17,-0.6992,,0.282,0.626,0.092
1094,1218,0.0,148.0,106.0,0.0,0.0,0.0,Fri Mar 04 05:08:25 +0000 2016,,"Houston, TX",BaBe 🏰,3637.0,i hate black,black,chipvlog,Sun Sep 24 06:32:42 +0000 2017,Things I hate that black families/people do Thread: LETS BEGIN!!!!!,7.056208947108332e+17,-0.7067,,0.378,0.622,0.0
1095,1219,0.0,678.0,507.0,0.0,0.0,0.0,Sun Feb 13 20:37:09 +0000 2011,,"Houston, TX",Icy Serenity 😍🤔,9390.0,i hate black,black,Icymindfreak,Sun Sep 24 06:18:55 +0000 2017,Most people and black celebs hate Trump to be a part of the trend and not get a coon card. I think its... annoying.,251773757.0,-0.7506,,0.252,0.748,0.0
1096,1220,0.0,102.0,142.0,0.0,2.0,0.0,Tue Aug 01 06:42:40 +0000 2017,8.953198171750932e+17,"New York, USA",LateNightComics,225.0,i hate black,black,LateNightComics,Sun Sep 24 06:11:52 +0000 2017,@SocMediaSaint @polodarkwater I've dated a lot of black women. But I'm talking more about post grad liberal women w… https://t.co/z0YYCKUG1a,8.922743625224888e+17,0.0,,0.0,1.0,0.0
1097,1221,0.0,239.0,81.0,0.0,0.0,0.0,Fri Oct 26 17:52:02 +0000 2012,,"Portland, OR",sarai,1506.0,i hate black,black,sarahatrian1,Sun Sep 24 06:01:20 +0000 2017,i hate not having netflix :( i just wanna watch unbreakable kimmy schmidt and orange is the new black :(,906459072.0,0.0289,,0.157,0.638,0.205
1098,1222,2.0,946.0,896.0,0.0,0.0,1.0,Sat Jul 19 20:20:51 +0000 2014,,"Los Angeles, CA",Kae Dakota,4114.0,i hate black,black,designbykae,Sun Sep 24 05:52:34 +0000 2017,Just say “I hate black people.” It’s more transparent and requires less effort👍🏾 https://t.co/tHxNnm8Xen,2660478236.0,-0.5719,,0.222,0.778,0.0
1099,1223,1.0,581.0,319.0,0.0,0.0,0.0,Sat Dec 22 05:59:59 +0000 2012,,"Bountiful, UT",Isaac Black,13862.0,i hate black,black,Isaac_Black_,Sun Sep 24 05:49:29 +0000 2017,I hate shitty teammates and shitty wing men lmao.,1027860770.0,-0.7906,,0.58,0.213,0.207
1100,1224,0.0,217.0,329.0,0.0,0.0,0.0,Mon Jul 23 02:45:32 +0000 2012,,"Neptune, California ",agent K,21428.0,i hate black,black,yougo_GlennKiki,Sun Sep 24 05:16:46 +0000 2017,"I hate how ppl like Piers only point out language used in black culture, but many minority groups have words that r a part of the culture.",711670824.0,-0.1531,,0.09,0.843,0.067
1101,1225,0.0,172.0,1069.0,0.0,0.0,0.0,Thu Jun 13 01:14:09 +0000 2013,,,James U,990.0,i hate black,black,jjones5250,Sun Sep 24 05:13:42 +0000 2017,"Come on Joe, why the hate, its unbecoming and evil. I know, it's clear you feel inferior around black men. https://t.co/HPVjAal76e",1512092365.0,-0.8481,,0.367,0.544,0.088
1102,1226,18.0,109.0,125.0,0.0,0.0,3.0,Sun Sep 11 06:26:23 +0000 2016,,"California, USA",Miggy,561.0,i hate black,black,MiggyAdri,Sun Sep 24 05:01:41 +0000 2017,"Me: Mom why do hate rap music?
Mom: I don’t hate rap music? What are you talking about ? I have a black friend.
Me: How does that correlate",7.748565974828114e+17,-0.6946,,0.24,0.664,0.097
1103,1227,2.0,779.0,463.0,0.0,0.0,0.0,Fri Jan 23 17:42:01 +0000 2015,,"Helotes, TX",ryen,37019.0,i hate black,black,urlonelystarrxo,Sun Sep 24 04:51:35 +0000 2017,I don’t want black hair anymore!!! I hate my dark hair!!!,2993662868.0,-0.6776,,0.37,0.532,0.099
1104,1228,0.0,135.0,369.0,0.0,1.0,0.0,Wed Jun 15 21:18:32 +0000 2011,51263592.0,"Austin, TX",Hunter Brown,1130.0,i hate black,black,ghunterbrown,Sun Sep 24 04:41:47 +0000 2017,@AdamSchefter So if one of your players said i hate black people would that be okay?? Or because they work for you they would be fired.,318033431.0,-0.7757,,0.243,0.697,0.06
1105,1229,1.0,171.0,479.0,0.0,1.0,0.0,Thu Dec 24 07:27:26 +0000 2015,193518954.0,"Highland Park, Los Angeles",Joshua Baines,6617.0,i hate black,black,baines_joshua,Sun Sep 24 04:40:09 +0000 2017,"@BLaZeD_MaNiAc_ I hate the black screen, so much.",4641924380.0,-0.5719,,0.381,0.619,0.0
1106,1230,0.0,24.0,422.0,0.0,2.0,0.0,Sat Jul 22 17:29:47 +0000 2017,3073372336.0,"Pittsburgh, PA",ne ne _ that's me,133.0,i hate black,black,Nenetyrone,Sun Sep 24 04:39:56 +0000 2017,@Chelsdeboerfans @ChelseaHouska I hate to say this but do u have any black friends???,8.88813335210324e+17,0.5171,,0.138,0.587,0.275
1107,1231,0.0,644.0,1476.0,1.0,0.0,0.0,Sat Apr 17 04:12:37 +0000 2010,,"Pittsburgh, PA",Justin Hasson,40766.0,i hate black,black,justinthecookie,Sun Sep 24 04:28:13 +0000 2017,It seems like mostly black people are #TakingAKnee  I hate seeing their race be so gullible and demoralized by crooked music.,133979331.0,-0.8077,,0.346,0.565,0.088
1108,1232,0.0,388.0,774.0,0.0,1.0,0.0,Mon Feb 16 03:37:38 +0000 2009,8.522262678103409e+17,StL,Neenz,45261.0,i hate black,black,NPuricelli,Sun Sep 24 04:26:32 +0000 2017,"@notPeterWood I dunno, tons of Latino players in baseball, many of whom are also black. Plus a Canadian team. Seems… https://t.co/USPVI6Wc6v",20960105.0,0.0,,0.0,1.0,0.0
1109,1233,4.0,357.0,215.0,0.0,0.0,0.0,Fri Jan 18 15:39:30 +0000 2013,,New York City,Maggie Dunlap,2821.0,i hate black,black,maggiesgdunlap,Sun Sep 24 04:23:21 +0000 2017,I fucking hate this black mirror episode we're living in rn https://t.co/kUPo3Lxo3m,1101288469.0,-0.6115,,0.285,0.715,0.0
1110,1234,0.0,155.0,901.0,0.0,1.0,0.0,Mon Sep 20 02:41:21 +0000 2010,12096202.0,"Washington, DC",Victoria,4381.0,i hate black,black,VictoriaBBurns,Sun Sep 24 04:15:53 +0000 2017,@emilynussbaum It said I would hate it &amp; I loved it. I was super super curious and watching it was wild/shocking.!A… https://t.co/iKdxWHaQKN,192766124.0,0.8908,,0.116,0.438,0.447
1111,1235,5.0,278.0,438.0,0.0,0.0,0.0,Wed Dec 26 14:41:55 +0000 2012,,"Fort Bliss, TX",everyonesfavshitbag,4828.0,i hate black,black,StancellTylor,Sun Sep 24 04:13:28 +0000 2017,"I hate seeing our country hate each other just because of skin color. Black, white,Asian, whatever you are your grave looks the same as mine",1037296561.0,-0.875,,0.323,0.677,0.0
1112,1236,0.0,146.0,268.0,0.0,2.0,0.0,Mon Mar 01 19:23:38 +0000 2010,594990097.0,stouffville,Unchi Kuma,9503.0,i hate black,black,unchi_kuma,Sun Sep 24 04:10:20 +0000 2017,@GJTIII I know that u bloody hate black ppl n shyt but u European bitches along with @potus r 2 stupid 2 offend the… https://t.co/97amUNXHqQ,118791575.0,-0.952,,0.567,0.433,0.0
1113,1237,0.0,19.0,151.0,0.0,1.0,0.0,Sat Aug 12 00:53:46 +0000 2017,23148645.0,"Illinois, USA",Alicia,75.0,i hate black,black,Black_A_Miss,Sun Sep 24 04:07:41 +0000 2017,@TiaMowry I’m sure she wouldn’t tell him to hate or fear the police and they are all bad. We are not taught that an… https://t.co/pA7QUHSq0P,8.961728262096036e+17,-0.8442,,0.309,0.623,0.068
1114,1238,0.0,1303.0,893.0,0.0,0.0,0.0,Fri Jul 08 18:01:22 +0000 2016,,"Lima, OH",Delia❤️,5851.0,i hate black,black,YaGirlDelia,Sun Sep 24 04:06:10 +0000 2017,I hate when my hair is brown.. so I dye it black lol,7.514762850047795e+17,-0.2263,,0.239,0.581,0.181
1115,1239,0.0,541.0,777.0,0.0,1.0,0.0,Wed Jul 08 16:28:20 +0000 2009,607636586.0,Minnesota,VikingsRule,7813.0,i hate black,black,Rooster5234,Sun Sep 24 04:03:18 +0000 2017,"@nmndad Well now that you mention snowflake (which you are) I will refer to you as such. You lied when you said I hate a ""black"" president",54945564.0,-0.6369,,0.214,0.714,0.071
1116,1240,5.0,3233.0,3717.0,0.0,5.0,1.0,Wed Mar 04 22:55:58 +0000 2009,7.514467612612035e+17,Missouri,Monica M Tilley ❄️,8489.0,i hate black,black,montill,Sun Sep 24 03:55:24 +0000 2017,@pambnme @concrnduscitzen @tinacha2 @MaxBoot @Daniel22223333 It's Trump's hate speaking. I don't think it has anyth… https://t.co/wpOam3aWAx,22849350.0,-0.5719,,0.209,0.791,0.0
1117,1241,0.0,457.0,645.0,1.0,0.0,0.0,Thu Dec 18 15:53:05 +0000 2008,,"California, USA",alxhsa🏄🇺🇸🤣🐸,7726.0,i hate black,black,alxhsa,Sun Sep 24 03:53:41 +0000 2017,#TakeAKnee only thing I hate more than white supremacists are black racist pro athletes who are uneducated ignorant &amp; incite hate division,18217202.0,-0.9409,,0.496,0.504,0.0
