Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score
609,7.0,166.0,127.0,0.0,0.0,2.0,Thu Jun 30 01:53:09 +0000 2016,,"Arizona, USA",BigBootySpooker,355.0,spook,black,BigBootyShaul,Mon Sep 25 15:57:22 +0000 2017,"Oh shit, gotta go spook as much booty as possible before we all blow up 👅👅👅👅🍑 https://t.co/TbR0Ky7rcR",7.483335193408717e+17,Neither,-0.5574
635,1.0,91.0,353.0,0.0,1.0,0.0,Wed Mar 04 18:03:42 +0000 2009,1963996994.0,"Montreal, Canada",Mathieu (FBR),7533.0,spook,black,Mathieu_C12,Mon Sep 25 07:07:27 +0000 2017,"@JBICommentator Yeah, same, but they just killed his character and the mystique behind it. Now, he's just a spooky-… https://t.co/KTtMy5Qonz",22808313.0,Neither,-0.7684
644,0.0,9.0,164.0,0.0,0.0,0.0,Wed Feb 08 16:11:56 +0000 2017,,"Maryland, USA",lightskincm,113.0,spook,black,MixedPanther,Mon Sep 25 04:57:05 +0000 2017,I'm such a sooky bitch even my birthday on oct 31. Y'all can never out spook me 💪🏽😤,8.293621348700119e+17,Neither,-0.5859
663,0.0,68.0,439.0,0.0,0.0,0.0,Mon Apr 30 02:41:14 +0000 2012,566853034.0,,Sweeney,8120.0,spook,black,SweeneyStates,Mon Sep 25 01:20:26 +0000 2017,The fucking rituals and shit they have to do. The placebo effect from that alone is enough to spook me the FUCK out.,566853034.0,Neither,-0.8778
679,0.0,592.0,550.0,0.0,0.0,0.0,Wed May 18 02:43:38 +0000 2011,,"Houston, TX",♕,16397.0,spook,black,derrickleon,Sun Sep 24 23:35:44 +0000 2017,Does this shit not spook y'all https://t.co/iKKTwHcEDq,300628308.0,Neither,-0.5574
686,10.0,6276.0,243.0,0.0,1.0,0.0,Tue Sep 10 23:00:32 +0000 2013,548742982.0,"Texas, USA",Matt Reddin,6096.0,spook,black,MrRedMinecraft,Sun Sep 24 22:18:49 +0000 2017,"@PandaFire11 Much scare, very spook, quite intimidate",1852707374.0,Neither,-0.6764
705,1.0,196.0,229.0,0.0,0.0,0.0,Tue Oct 27 19:03:00 +0000 2015,,Trap house ,HBK 💔,4782.0,spook,black,Brandon_p1998,Sun Sep 24 19:29:48 +0000 2017,Spook Gang. Whole lot of spook shit,4055416228.0,Neither,-0.5574
707,0.0,417.0,386.0,0.0,1.0,0.0,Sun Apr 03 04:47:28 +0000 2011,354540269.0,"Atlanta, GA",Proudlicious,4855.0,spook,black,jmeyers94,Sun Sep 24 19:04:53 +0000 2017,@GreenEggsnSam25 I’m that bitch spook around the corner cuz ain’t no ghost gonna wreck me today https://t.co/ezQer5BmLU,276340916.0,Neither,-0.8807
718,0.0,140.0,462.0,0.0,0.0,0.0,Sat Dec 05 08:35:03 +0000 2015,,"Los Angeles, CA",AlysTown,3596.0,spook,black,TownAlys,Sun Sep 24 17:15:11 +0000 2017,"The mold gave me a spook, there was alot in there man. I think I saw a leg growing out of it. GROSS. I don't want an ecosystem for a fridge!",4462097180.0,Neither,-0.5643
726,19.0,1706.0,11.0,1.0,0.0,2.0,Fri Nov 15 03:20:11 +0000 2013,,"Jackson Hole, WY",Tim Heidecker Quotes,2169.0,spook,black,timhquotes,Sun Sep 24 15:44:52 +0000 2017,"SPAGETT! Spooked ya! Scared ya.

Hi, my name is Spagett. You just take my card and if you need someone to spook ya...

#Spagett",2195288012.0,Neither,-0.5399
733,0.0,5.0,96.0,0.0,1.0,0.0,Sat Jun 17 00:27:15 +0000 2017,35586563.0,"everywhere, USA",NeeWang-Slu,15.0,spook,black,agenttroll007,Sun Sep 24 14:12:37 +0000 2017,@jemelehill naah... that coon still a fuckn house nigga.... bitch ass spook.. don’t try to be down now.. keep shuckin and jivin,8.75872432518824e+17,Neither,-0.8074
739,0.0,134.0,456.0,0.0,1.0,0.0,Tue Sep 12 06:37:27 +0000 2017,7.231823397868626e+17,NYC,Julian Slink,723.0,spook,black,MrJulianslink00,Sun Sep 24 10:54:28 +0000 2017,@alex_h_andersen Your character scares the bleedin hell out of me! I usually don't spook that easily..Great job,9.07493341830566e+17,Neither,-0.807
745,0.0,79.0,210.0,0.0,1.0,0.0,Fri Jul 28 01:14:00 +0000 2017,25203361.0,Canada,Fran  Corbeil,2040.0,spook,black,CorbeilFran,Sun Sep 24 04:58:41 +0000 2017,@Rosie That's spook speak for HE CHEATED,8.90742098747691e+17,Neither,-0.6166
769,3.0,1122.0,102.0,0.0,2.0,0.0,Mon Nov 12 16:49:48 +0000 2012,8.503565109117338e+17,Australia,🙏🏼,299.0,spook,black,Godzilln,Sun Sep 24 01:51:30 +0000 2017,@BIakq @Alexander_012 Because you’re the most hated kid in the community. Hide behind your spook page &amp; do fake giveaways brah,944003995.0,Neither,-0.8516
836,0.0,12.0,86.0,0.0,2.0,0.0,Tue Jun 07 02:24:51 +0000 2016,23083404.0,"Washington, DC",Obama is a Muslim,58.0,spook,black,confessyoursin5,Sat Sep 23 15:56:12 +0000 2017,@KingJames @StephenCurry30 Go die you fuckin spook!,7.400065772146115e+17,Neither,-0.636
838,0.0,156.0,188.0,0.0,0.0,0.0,Fri Nov 18 00:38:56 +0000 2016,,"Memphis, TN",D,10391.0,spook,black,Trying2GAF,Sat Sep 23 15:39:31 +0000 2017,I can't help but wonder If Kyrie is too scared to speak on this because he doesn't wanna spook the bunnies,7.99411532480254e+17,Neither,-0.6683
839,8.0,449.0,1390.0,0.0,1.0,0.0,Thu Feb 27 16:13:01 +0000 2014,8.394208510994719e+17,Overland Park KS,Erich Maybaum,2775.0,spook,black,ErichMaybaum,Sat Sep 23 15:24:32 +0000 2017,"@counterchekist I'm no spook, but I know enough to catch on to him early. And there's no way he was a veteran. 

I… https://t.co/YzbdERgz5Y",2364376560.0,Neither,-0.5267
869,0.0,1093.0,248.0,0.0,0.0,1.0,Tue Jan 15 02:20:56 +0000 2013,,"New Mexico, USA ",Jesse Adrian,8886.0,spook,black,jesse_adriann,Sat Sep 23 02:17:50 +0000 2017,The moon be on some spook shit tonight 🤔,1090795160.0,Neither,-0.5574
924,3.0,296.0,1583.0,0.0,1.0,0.0,Tue Jul 23 19:04:11 +0000 2013,38214152.0,"State College, PA",Gabriel U.,16204.0,spook,black,Gb_A_U,Fri Sep 22 17:58:51 +0000 2017,"@MarkAmesExiled What's strange is that, working as a journalist in Argentina, spook sources were notorious for being, in general, useless...",1615926037.0,Neither,-0.5719
937,6.0,168.0,530.0,0.0,0.0,2.0,Tue Apr 14 01:47:38 +0000 2009,,"Oakland, CA",Paloma.,6729.0,spook,black,palomawesome,Fri Sep 22 16:13:54 +0000 2017,"Hollywood Horror Nights should leave Harry Potter World open and have some Dementors flying around. That would spook me the most, tbh.",31023680.0,Offensive language,-0.5994
953,0.0,133.0,300.0,0.0,1.0,0.0,Wed Sep 09 14:51:39 +0000 2009,149913262.0,United States of America,GI Vantage,2045.0,spook,black,GI_Vantage,Fri Sep 22 10:22:33 +0000 2017,@iowahawkblog Wasn't she a CIA spook charged with understanding subtle undercurrents and navigating through dangerous nuance?,72869648.0,Neither,-0.5994
974,4.0,598.0,415.0,0.0,0.0,0.0,Fri Jun 22 12:05:27 +0000 2012,,,badfish🐺,25359.0,spook,black,gabbyxdizon,Fri Sep 22 03:35:25 +0000 2017,neighbors got the damn halloween decorations up DIDNT EVEN WARN MY ASS. i wasnt ready for the spook,615104957.0,Neither,-0.88
977,0.0,17349.0,1366.0,0.0,1.0,0.0,Wed May 07 21:04:10 +0000 2008,38495835.0,"Troy, NY",John Fitzpatrick,22385.0,spook,black,j_c_fitz,Fri Sep 22 03:08:02 +0000 2017,@marklevinshow not liberal. Just a victim of abuse by Cheney. Outing a CIA spook should be a crime.,14691845.0,Neither,-0.7837
1022,1.0,74.0,490.0,0.0,1.0,0.0,Fri May 04 04:46:31 +0000 2007,622024793.0,"Palo Alto, California",BornFree,7853.0,spook,black,cwcpr,Thu Sep 21 20:34:50 +0000 2017,@ValeriePlame Wow. Such vitriolic hatred of Jews. You would have been a perfect spook if you weren’t so incompetent.,5758572.0,Neither,-0.5847
1038,5.0,1573.0,2983.0,0.0,0.0,3.0,Mon May 20 19:52:24 +0000 2013,,United States,🇺🇸 Jeff Bauer 🇺🇸,14887.0,porch monkey,black,JsVeteran,Sun Sep 24 22:33:10 +0000 2017,Eat my hairy white ass you mulatto porch monkey. https://t.co/GoeX5VghQy,1444651477.0,Neither,-0.5423
1051,0.0,7.0,44.0,0.0,1.0,0.0,Mon Apr 11 03:07:48 +0000 2016,166718532.0,"Boston, MA",BostonDeplorable,239.0,porch monkey,black,BostonDeplorabl,Sat Sep 23 17:37:00 +0000 2017,@CutonDime25 Stupid porch monkey,7.19361277697495e+17,Neither,-0.5267
1054,0.0,668.0,604.0,0.0,0.0,0.0,Thu Feb 24 03:41:17 +0000 2011,,,Tam 👑,645.0,porch monkey,black,tameirralauren,Fri Sep 22 22:37:04 +0000 2017,You’re upset sit your porch monkey ass down hoe you mad cause other people got kids you sound dumb 😂 https://t.co/y4mRZLAsKB,256812553.0,Neither,-0.9118
1055,1.0,904.0,601.0,0.0,0.0,0.0,Fri Jan 06 23:47:54 +0000 2012,,"Cleveland, OH",Colb,77409.0,porch monkey,black,__Colb__,Fri Sep 22 17:08:46 +0000 2017,My cousin called one of our niggas a porch monkey in our group message 10 minutes ago and I’m still laughing at that shit bruh I’m crying. 😩,457048099.0,Neither,-0.7096
1061,4.0,2727.0,911.0,0.0,0.0,1.0,Wed May 18 02:21:28 +0000 2011,,Broward ,cha🌻,202303.0,porch monkey,black,trvlyblessed_,Wed Sep 20 22:19:40 +0000 2017,Dumb niggas date white hoes then get on here and cry about how she called them a nigger porch monkey when she got mad. We warned you bro.,300619532.0,Neither,-0.9545
1062,0.0,1070.0,631.0,0.0,1.0,0.0,Wed Jul 06 15:49:26 +0000 2011,63654990.0,Phoenix ,Tully,127988.0,porch monkey,black,TullyBeChillin,Wed Sep 20 22:02:36 +0000 2017,"@FlightSkillz Nigga have a bad game, he get home and his queen calling him a porch monkey im cryinggggggg",330414356.0,Neither,-0.5423
1071,1.0,1933.0,2085.0,0.0,1.0,0.0,Sun Apr 05 20:16:06 +0000 2009,8.375550841961103e+17,"San Antonio, Texas",BRAD RADCOCK,109188.0,porch monkey,black,Stuntastic210,Tue Sep 19 01:28:15 +0000 2017,"@BlendedUniverse Him: Say that shit 1 mo time

Her: Nigger, porch monkey, jiggaboo

Him: https://t.co/96QROhz3Gy",29054320.0,Neither,-0.836
1074,0.0,2.0,9.0,0.0,1.0,0.0,Sat Nov 07 17:46:39 +0000 2015,1327906134.0,"Miami, FL",Bauldy,24.0,porch monkey,black,bauldyficafion,Mon Sep 18 04:10:11 +0000 2017,@FightsOnVine Bitch said porch monkey 😂😂,4135763715.0,Neither,-0.5859
1076,0.0,297.0,469.0,0.0,1.0,0.0,Sun Apr 14 19:25:28 +0000 2013,17135399.0,Cleveland,Clarence,27808.0,porch monkey,black,Hoodisnuts,Sun Sep 17 07:14:09 +0000 2017,@MyrtleGrey Hell no. Andrew ain't getting called in the office for calling someone a porch monkey.,1352629657.0,Neither,-0.7783
1102,0.0,12.0,15.0,0.0,0.0,0.0,Wed May 11 22:57:20 +0000 2016,,"Connecticut, USA",Samo@Samoken,1246.0,spade,black,Samo52277816,Tue Sep 26 14:26:39 +0000 2017,Paul Ryan &amp; the GOP be real call a spade a spade. The GOP is a mess call on Trump's unnecessary divisive tweets &amp; Charlottesville mess not..,7.305322703066972e+17,Neither,-0.6124
1105,0.0,229.0,241.0,0.0,1.0,0.0,Fri Aug 22 15:00:31 +0000 2008,,"Astoria, Queens",Helly,1696.0,spade,black,HellyS,Tue Sep 26 14:06:49 +0000 2017,The @realDonaldTrump admin's unabashedly racist policies shining through with PR crisis. let's call a spade a spade. https://t.co/2j5QLmmPvH,15945764.0,Neither,-0.8442
1106,0.0,45.0,376.0,0.0,1.0,0.0,Mon Mar 20 01:13:05 +0000 2017,434868999.0,"Cleveland, OH",Bernard Williams,196.0,spade,black,brzwood_410,Tue Sep 26 13:49:56 +0000 2017,"@KenCarmanShow gotta call a spade a spade, alienating other races, not denouncing white supremacy, name calling, being a war monger, BUM",8.436314460740567e+17,Neither,-0.6184
1118,0.0,652.0,763.0,0.0,0.0,0.0,Wed Oct 29 17:25:43 +0000 2008,,"Champaign, IL",Dr. Ordena Hope,4970.0,spade,black,DrOrdenaHope,Tue Sep 26 12:25:38 +0000 2017,Hmm. Things are not like they used to be. SMH is a spade a spade?? https://t.co/kCtA62NA0t,17045997.0,Neither,-0.6708
1129,0.0,3726.0,11.0,0.0,0.0,0.0,Sat Apr 29 23:10:28 +0000 2017,,"Kentucky, USA",Siresays,3518.0,spade,black,Siresayshop,Tue Sep 26 08:53:03 +0000 2017,"Panic! Disco kate spade case, lirycs samsung galaxy phone case 

Buy one he ... https://t.co/zDSATLVN6O https://t.co/W7LgnFrb6t",8.58458490049708e+17,Neither,-0.5562
1133,1.0,816.0,716.0,0.0,2.0,0.0,Mon Apr 12 16:36:20 +0000 2010,9.05480573858177e+17,"New Orleans, LA",Bee Trust Tee,55310.0,spade,black,BTrustyNO2ATL,Tue Sep 26 07:54:54 +0000 2017,"@JesseBakerMAGA5 @l31ackw00d Bet you won't call him a spade to his face, you pasty racist fucker",132220466.0,Neither,-0.8519
1141,0.0,961.0,945.0,0.0,0.0,0.0,Fri Dec 24 09:13:11 +0000 2010,,My Own Lane🛣,Buck The World,29850.0,spade,black,Mr_BUCKemDown,Tue Sep 26 06:27:01 +0000 2017,"Spade Lounge presents
 ""One HELL of A Night"" Halloween Edition ♠️
spade lounge… https://t.co/kDR45CHJWA",230112338.0,Neither,-0.7456
1146,0.0,520.0,466.0,0.0,3.0,0.0,Tue Jul 27 15:26:45 +0000 2010,3951645196.0,California,HYPErion,34255.0,spade,black,ThisCantBeLyf,Tue Sep 26 05:09:59 +0000 2017,@VideoHillary @KhanSa33d @ajplus There are a lot of things more pathetic and trying to shame him for calling a spade a spade is one of them.,171531065.0,Neither,-0.7959999999999999
1151,0.0,1167.0,1045.0,0.0,1.0,0.0,Mon May 24 02:21:22 +0000 2010,7.69070803438764e+17,"Louisville, KY",MITCH,104486.0,spade,black,moneymitch58,Tue Sep 26 04:55:36 +0000 2017,@LulTG__ Hell yeah think I'm gone get a bottle of ace of spade,147409448.0,Neither,-0.5267
1155,1.0,1103.0,736.0,0.0,1.0,0.0,Sat Dec 10 02:23:59 +0000 2011,766841792.0,"Sacramento, CA",meg 🐹:),74545.0,spade,black,megalvz,Tue Sep 26 04:28:50 +0000 2017,@drunkmak But specifically fuck crusty ass david spade,433037952.0,Neither,-0.7906
1157,7.0,81.0,590.0,0.0,2.0,0.0,Sun Oct 13 15:47:58 +0000 2013,28844136.0,"Seattle, WA",Jeff Mustonen📎,12356.0,spade,black,UWMoose,Tue Sep 26 04:21:53 +0000 2017,@AaronQ13Fox @notthefakeSVP Call a spade a spade. It is racism. White folks trying to impose their will and opinions on minorities.,1958942330.0,Neither,-0.743
1177,1.0,57.0,107.0,0.0,2.0,0.0,Tue Jul 26 21:41:18 +0000 2016,1367531.0,"Ottawa, Ontario",Chris Rickard,808.0,spade,black,ChrisByronRicky,Tue Sep 26 02:28:40 +0000 2017,@FoxNews @Richardafowler No he called a spade a spade!Not even about race anymore ! It's about not liking him as pr… https://t.co/T1GDmweehr,7.580546134549586e+17,Neither,-0.6177
1182,0.0,493.0,1839.0,0.0,0.0,0.0,Tue Nov 16 14:53:47 +0000 2010,,philadelphia,Philip Semen Hofmore,11636.0,spade,black,MeOnTheShowUs,Tue Sep 26 02:20:38 +0000 2017,Black racist biased MSM. There. I said it. We all know it exists. You've tried shaming us. Time to call a spade a s… https://t.co/SPDK6MMCe8,216372278.0,Neither,-0.7269
1193,0.0,12.0,48.0,0.0,1.0,0.0,Wed Aug 17 00:44:35 +0000 2011,44159806.0,Seattle,Bob Luman,369.0,spade,black,luther024,Tue Sep 26 01:28:33 +0000 2017,"@SportsSturm time to call a spade a spade, #82 is a liability in blocking situations",356541217.0,Neither,-0.5267
1210,0.0,341.0,448.0,0.0,1.0,0.0,Sat Jan 29 09:16:24 +0000 2011,3291753758.0,S. Florida,Black Panther,3620.0,spade,black,Pantha266,Mon Sep 25 23:39:59 +0000 2017,@FaithRubPol Or maybe Liberals being so weak and afraid to call a spade a spade is the actual problem. Name calling… https://t.co/JtEnaaTaDE,244438603.0,Offensive language,-0.7537
1219,1.0,46.0,378.0,0.0,2.0,0.0,Sat Apr 06 13:57:35 +0000 2013,9.091280589128868e+17,United States,R A D,803.0,spade,black,derighter,Mon Sep 25 22:45:49 +0000 2017,@monkeyphist @_Makada_ Either brain dead or worried about calling a spade a spade nowadays in order to not offend any of these candy asses!,1331665448.0,Neither,-0.7099
1244,0.0,380.0,736.0,0.0,1.0,0.0,Mon May 14 22:11:55 +0000 2012,416814993.0,"greenville, NC",justin,6033.0,spade,black,justinstaley94,Mon Sep 25 20:27:35 +0000 2017,@CorryAtkinson I'm not having my invites to cook outs revoked cause people aint woke. I'm trying to ruin the spade table.,580287820.0,Neither,-0.5859
1266,2.0,2312.0,995.0,0.0,0.0,0.0,Tue Aug 25 22:56:59 +0000 2009,,a concert probably,Alexis,120314.0,spade,black,vinylr0ses,Mon Sep 25 17:08:56 +0000 2017,So did someone really fuck up kurt cobain or did someone just add his quote to a David spade mural https://t.co/FpCQ6V8MJk,68829372.0,Neither,-0.5849
1278,0.0,13.0,42.0,0.0,1.0,0.0,Mon Jun 22 06:19:14 +0000 2009,2955485182.0,"Los Angeles, CA",suzyglitter,892.0,spade,black,luvandgratitude,Mon Sep 25 16:11:42 +0000 2017,"@SenatorRounds You need to call a spade a spade, this mentally ill prez and his tweeting with North Korea is going to start a nuclear war!!",49555335.0,Neither,-0.8065
1281,1.0,10270.0,2026.0,1.0,0.0,2.0,Thu Jul 26 18:56:03 +0000 2012,,USA,18MR.org,16390.0,spade,black,18millionrising,Mon Sep 25 15:54:30 +0000 2017,We call spade a spade. This new ban is still a #MuslimBan. https://t.co/vm70F0h2K4,718551618.0,Neither,-0.5574
1303,0.0,271.0,587.0,0.0,0.0,0.0,Mon Feb 13 15:35:18 +0000 2012,,"Orlando, FL",GoneFishing,6074.0,spade,black,Offshore1125,Mon Sep 25 13:01:04 +0000 2017,The culture war was started long ago by the demoncrap party.  0bummer escalated the war. Trump calls a spade a spad… https://t.co/sI3IoZPvtU,491380536.0,Neither,-0.7269
1311,0.0,2077.0,4836.0,0.0,2.0,0.0,Fri Apr 03 15:44:07 +0000 2009,57206589.0,Denver,Chris Hitchcock,61579.0,spade,black,Chris_Hitchcock,Mon Sep 25 11:22:48 +0000 2017,@ronNcaphill @JordaNorwood Then call a spade a spade quit playing it off as some social injustice when it's purely for spite and political,28588282.0,Neither,-0.7635
1327,0.0,185.0,537.0,0.0,2.0,0.0,Sat Dec 01 19:52:21 +0000 2012,16628062.0,Chicago,Raphael Nelson,978.0,spade,black,RaphaelNelson,Mon Sep 25 04:08:40 +0000 2017,"@cnevarez @JoyAnnReid Nah, I call a spade a spade. And you and your moronic idol in Trump are racists. Deal with it racist.",983211840.0,Neither,-0.9118
1338,2.0,299.0,580.0,0.0,2.0,0.0,Sun Sep 25 16:02:18 +0000 2011,1220009250.0,"Lakewood,  WA",Bryan Degruy,32730.0,spade,black,bryand85,Mon Sep 25 02:52:35 +0000 2017,@jbirk25 @Kenny_Mayne I guess calling a spade a spade is now fueling racism,379807462.0,Neither,-0.6249
1352,2.0,104.0,346.0,0.0,0.0,0.0,Fri Jul 22 16:55:15 +0000 2016,,United States,Steeze,328.0,spade,black,kidsteeze503,Mon Sep 25 00:54:00 +0000 2017,"Lets just call a spade a spade... its about race when talking about this issue... and if you hate that i said that, your with the problem",7.565330744863293e+17,Neither,-0.7506
1359,0.0,94.0,18.0,0.0,2.0,0.0,Tue Feb 14 17:35:04 +0000 2017,8.232440976034038e+17,"Texas, USA",Steve,6554.0,spade,black,Stevence2017,Mon Sep 25 00:41:15 +0000 2017,@jonnydk16 @cnnbrk I don't really think calling a spade a spade is an insult. You're stupid. That's a fact and I ha… https://t.co/Sg3NOV4BNU,8.315573846235505e+17,Neither,-0.7717
1376,1.0,166.0,851.0,0.0,2.0,0.0,Sun Feb 19 06:41:52 +0000 2012,67182538.0,"Indianapolis, IN",Jason Arnold,3147.0,spade,black,IndyArnold81,Sun Sep 24 21:53:53 +0000 2017,@DeanBlandino @MikePereira Shit officiating. Call a spade a spade,496700428.0,Neither,-0.5574
1381,0.0,2379.0,2462.0,1.0,0.0,0.0,Tue Jan 03 22:38:32 +0000 2012,,reno nv,Marc RN4L,18056.0,spade,black,Raidernation775,Sun Sep 24 20:42:39 +0000 2017,"At some point will they call a spade a spade. Philip sucks st this football thing. But... But... No but, he sucks. #dolts",454368529.0,Neither,-0.6808
1394,1.0,4.0,11.0,0.0,1.0,0.0,Mon Jun 05 20:04:09 +0000 2017,3033609371.0,Canada,Arkil,14.0,spade,black,ArkilGaming,Sun Sep 24 18:51:58 +0000 2017,@witch_of_spade I know its not me but i feel attacked,8.718199560564531e+17,Neither,-0.6124
1406,0.0,19.0,331.0,0.0,1.0,0.0,Fri Mar 17 00:35:41 +0000 2017,19426729.0,"Scott Township, PA",Thomas Buettner,587.0,spade,black,Tbuettner1979,Sun Sep 24 17:44:21 +0000 2017,@steelers Ben looks terrible. Let's call a spade a spade!,8.425348686387446e+17,Neither,-0.5255
1412,1.0,5743.0,3056.0,0.0,1.0,0.0,Sun Jun 27 09:13:00 +0000 2010,369215071.0,PIX. NYC.,ETHEREAL,52818.0,spade,black,moeshew,Sun Sep 24 16:37:18 +0000 2017,@Khalilluminati Dead ass. Hair flat as shit. Lips thin as fuck. Like sit you and your Kate spade bag down sis,160145199.0,Neither,-0.9246
1426,0.0,3402.0,3363.0,0.0,2.0,0.0,Mon Mar 04 18:35:18 +0000 2013,454099919.0,"Brooklyn, NY",DeplorableDH4Trump,52103.0,spade,black,MikeandDawnNY,Sun Sep 24 14:32:13 +0000 2017,@McFaul @frithamarie Wrong!! It's about time we have a president who isn't a puppet and calls a spade a spade.Krape… https://t.co/OgMkTN7eq4,1241952727.0,Neither,-0.5696
1428,1.0,242.0,802.0,1.0,0.0,0.0,Tue Apr 07 16:56:32 +0000 2009,,"Chicago, IL",Chef Jelani Lateef,3180.0,spade,black,DebonairTalent,Sun Sep 24 14:12:13 +0000 2017,"If you're not ""calling a spade, a spade,"" you're part of the problem too!!! #TakeAKnee",29488691.0,Neither,-0.5538
1455,0.0,552.0,552.0,0.0,0.0,0.0,Sat Jan 19 20:54:16 +0000 2013,,"Hebron, ND",ATHEIST PimplePopper,2364.0,jews,jews,qtm261,Tue Sep 26 15:53:58 +0000 2017,jews and moslems are almost as retarded as republicans.....,1104641480.0,Neither,-0.5302
1463,0.0,267.0,17.0,0.0,0.0,0.0,Tue Nov 04 01:53:42 +0000 2014,,"Austin, TX",90's african kid,17042.0,jews,jews,TRUE_TEXAN_,Tue Sep 26 15:28:36 +0000 2017,jews are ugly 😡😡😡,2859753123.0,Neither,-0.5106
1465,0.0,247.0,180.0,0.0,0.0,0.0,Sat Oct 03 15:41:48 +0000 2015,,"New Jersey, USA",I_Rebel,17662.0,jews,jews,Daniel2Wolves,Tue Sep 26 15:13:51 +0000 2017,"Hitler made jews wear a yellow star, maybe we should do similar for racists that dont wear klan robes? 🤔 https://t.co/dE8gLQj2Xy",3853589176.0,Neither,-0.5423
1467,0.0,271.0,283.0,0.0,2.0,0.0,Sun Jun 08 17:55:05 +0000 2008,3380282686.0,"brooklyn, ny",adina,10566.0,jews,jews,thesourie,Tue Sep 26 15:13:38 +0000 2017,@talkRADIO @JuliaHB1 just because you hate jews doesn't mean you hate jews! /s,15048457.0,Neither,-0.8268
1470,0.0,276.0,241.0,0.0,0.0,0.0,Mon Feb 17 17:24:16 +0000 2014,,"Houston, TX",King Reezy,13273.0,jews,jews,Reusstrade,Tue Sep 26 14:55:22 +0000 2017,$LB stupid fucking jews,2348804286.0,Neither,-0.5267
1479,0.0,69.0,215.0,0.0,1.0,0.0,Sat Mar 05 00:58:48 +0000 2011,3033891034.0,"New York, NY",Kerry Kraemer,2164.0,jews,jews,elektra_kute,Tue Sep 26 14:00:56 +0000 2017,@Rev_Odinson What if he suggests all jews get fired? Or all catholics? Or all atheists? Do you see the slippery slope we are on?,260986323.0,Neither,-0.6767
1480,0.0,313.0,139.0,0.0,1.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 14:00:28 +0000 2017,"@cnnbrk under Judaism.. ignorance is not a defense of the law.. moses refused to allow ignorant jews to tell him what they thought BEST.,,",418815175.0,Neither,-0.6451
1481,0.0,313.0,139.0,0.0,1.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 13:59:05 +0000 2017,@cnnbrk just coz one or two jews seem to get away with being greedy.. they r not the norm and many jews have died for being greedy,418815175.0,Neither,-0.7096
1483,0.0,313.0,139.0,0.0,1.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 13:56:51 +0000 2017,@cnnbrk but if a rabbi has a funeral.. there might be other jews killed at that funeral.. makes going there LOOK stupid&amp;dangerous for kids,418815175.0,Neither,-0.8047
1484,0.0,313.0,139.0,0.0,1.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 13:51:24 +0000 2017,@cnnbrk some of these whites of no future turn to violence and seek jews as targets.. jews have paid a heavy price for LYING..under Judaism,418815175.0,Neither,-0.743
1485,0.0,313.0,139.0,0.0,1.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 13:50:34 +0000 2017,@cnnbrk once  a Nazi has information of greedy jews.. they share it. and they send it to whites that have no future&amp;that r ready to die,418815175.0,Neither,-0.5719
1486,0.0,313.0,139.0,0.0,2.0,0.0,Tue Nov 22 16:17:13 +0000 2011,428333.0,"Toronto, On. Canada",john beechy,360969.0,jews,jews,JohnBeechy,Tue Sep 26 13:49:48 +0000 2017,@cnnbrk and the Nazis will use the @netanyahu 's LIES to secure more recruits to seek out and KILL jews in any nation on earth.. FEAR that,418815175.0,Neither,-0.91
1491,0.0,38.0,180.0,0.0,1.0,0.0,Mon Sep 25 13:43:58 +0000 2017,1882225081.0,"Johns Creek, GA",Mike Balin,66.0,jews,jews,MikeBaline,Tue Sep 26 13:32:25 +0000 2017,@MLKstudios_ seriously matt...why u hate jews so much?  a guy goldberg beat you up as a kid?,9.123117186337137e+17,Offensive language,-0.6966
1492,0.0,5.0,57.0,0.0,3.0,0.0,Sun Jan 18 12:23:38 +0000 2015,46869333.0,Israel ,yael chalaf,59.0,jews,jews,YaelChalaf,Tue Sep 26 13:31:35 +0000 2017,"@HagaiElAd @btselem @alwatanvoice Today, 3 jews were killed by a palestinian. R.I.P. Thought your followers should know about that.",2988478676.0,Neither,-0.6705
1505,1.0,125.0,30.0,0.0,0.0,0.0,Sat Jan 16 20:00:54 +0000 2016,,"Georgia, USA",damarsdurham,147.0,hebrew,jews,damarsdurham7,Tue Sep 26 16:15:20 +0000 2017,My soldier Buddy deserves the right to deliver my 1st check to my post office this Wed but but hebrew enforcement will fight 5 soldiers#hold,4770066739.0,Neither,-0.5267
