# favorite of tweet,# followers,# following,# of hastags,# of mentions,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
9,31346,15203,2,0,Tue Nov 16 22:07:03 +0000 2010,,USA,Dar & POTUS TRUMP,172673,raghead,muslim,DarLovesAmerica,Wed Sep 20 22:31:41 +0000 2017,"This raghead in Iran didn't like our President's speech. #BorrowedTime #Goats ""Let no weapon formed prosper"" Make A https://t.co/TgGanNhEdO",216498790.0,Hate speech,-0.6715,Y,,N
0,176,242,0,1,Fri Mar 27 22:46:41 +0000 2015,275276082.0,America,frank kush,2392,raghead,muslim,oneforoblivion,Wed Sep 20 20:09:15 +0000 2017,@Thomas1774Paine Oh yeah we're real scared raghead.,3111746156.0,Hate speech,-0.1779,Y,,N
0,154,659,0,0,Fri Nov 06 03:56:07 +0000 2009,,ct,Blackwood2009,8136,raghead,muslim,blackwood2009,Wed Sep 20 03:51:55 +0000 2017,Why what's the raghead gunna do? https://t.co/X5xeNYthha,87862287.0,Hate speech,0.0,Y,CT,Y
0,1178,1860,1,2,Thu Jun 02 22:58:59 +0000 2011,591505507.0,"Florida, USA",Larry Barnard,7926,raghead,muslim,Jedi057,Tue Sep 19 22:28:54 +0000 2017,"@michaelbeatty3 @JohnTDolan Warn us you Fucktard raghead..,.GFY....#WakeUpAmerica",309943119.0,Hate speech,-0.6705,Y,FL,Y
3,137,179,0,4,Wed Jul 01 16:40:46 +0000 2009,196990787.0,"Winter Haven, Florida",Grant C McDonald,4051,raghead,muslim,BoccaStiffy,Tue Sep 19 22:00:44 +0000 2017,@DannyLenihan @newtgingrich @PressSec @realDonaldTrump How's you London raghead Mayor doing..Brits are in deep shit https://t.co/JOjj9b1I03,52775929.0,Hate speech,0.0,Y,FL,Y
0,92,239,0,2,Wed Aug 29 04:06:00 +0000 2012,7.08e+17,Oregon,Country Simple,2480,raghead,muslim,CountrySympl,Tue Sep 19 16:26:59 +0000 2017,@vinu9567 @CNN shut up raghead!,788490026.0,Hate speech,0.0,Y,OR,Y
0,9316,10061,0,0,Mon May 03 13:32:23 +0000 2010,,"California, USA",Covfefe Cyote6,108916,raghead,muslim,cyote6,Tue Sep 19 15:24:43 +0000 2017,"""Dang right We're right &amp; we'll teach them Libtard &amp;raghead terrorists a lesson in civility""
BC Chihuawer ?TPPatrio https://t.co/Pc9i16WDa5",139719874.0,Hate speech,-0.6249,Y,CA,Y
2,1174,1401,0,0,Thu Dec 08 20:30:21 +0000 2016,,"Mississippi, USA",GlennFolse,13615,raghead,muslim,GlennFolse1,Tue Sep 19 13:38:16 +0000 2017,"Just saw the raghead crowd, pouring through the UN globalism machine door to listen to my man POTUS. Would be shot on sight on my land!",8.07e+17,Hate speech,0.0,Y,MS,Y
0,262,459,0,2,Sat Dec 10 22:46:54 +0000 2016,15650882.0,"Texas, USA",Paul Davis,2204,raghead,muslim,fantomfan56,Tue Sep 19 13:22:04 +0000 2017,@creepingsharia @GoldingEva Hey raghead...??????????????????????????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/h6QzH8IYbO,8.08e+17,Hate speech,0.0,Y,TX,Y
2,1411,1791,0,0,Tue Dec 13 18:46:53 +0000 2011,,Australia,Charles Z. Juliet,31593,raghead,muslim,charleszjuliet,Tue Sep 19 11:30:21 +0000 2017,Don't you just love Hendo's assessment of the raghead... https://t.co/ECzM2r7pNA,436053303.0,Hate speech,-0.5216,Y,,N
0,120,67,0,1,Fri Jul 12 18:08:13 +0000 2013,34927577.0,United States,Lance Savage,22191,raghead,muslim,Acguiredtaste,Tue Sep 19 05:10:23 +0000 2017,@cnsnews FU raghead!  We should have gone in when you a-holes took our people hostage but for Democrat failure Jimmy Carter.,1589077634.0,Hate speech,-0.8384,Y,,N
0,15814,6125,0,2,Thu Jan 28 17:34:46 +0000 2016,7.45e+17,USA,US Army Veteran??,37560,raghead,muslim,US_Army_Vet,Mon Sep 18 06:14:28 +0000 2017,@simonquer @soujourn You don't seem pro Muslim in your biowhat do you suggest to kick these fucking raghead asshol https://t.co/WJiDq78LCc,4826510725.0,Hate speech,0.0,Y,,N
1,2146,2184,0,2,Fri Sep 16 21:09:14 +0000 2016,52141764.0,alaska,Deplorable me!,35498,raghead,muslim,sneezerweez,Mon Sep 18 02:51:28 +0000 2017,@winegirl73 @GartrellLinda I see your black eye raghead!!!!,7.77e+17,Hate speech,0.0,Y,AK,Y
1,38,47,0,1,Sun Sep 04 20:45:51 +0000 2016,27801361.0,"Eustis, FL",RobertGoudin,746,raghead,muslim,LordGoudin,Sun Sep 17 23:43:24 +0000 2017,@marcuslemonis Lebanese muslim ISIS leader. Deport and bankrupt marcus the raghead,7.73e+17,Hate speech,-0.5574,Y,FL,Y
0,3084,674,0,0,Thu May 05 18:33:09 +0000 2011,293647754.0,"San Antonio, TX",DINGO JOHNSON,91573,coon,black,THEDINGOJOHNSON,Mon Sep 25 15:45:56 +0000 2017,I'm really thinking about smoking and making this drive smh I am a coon,293647754.0,Hate speech,-0.3182,Y,TX,Y
1,6660,6990,0,4,Tue Nov 29 17:56:55 +0000 2011,111690672.0,United States,"Mahogany, MBA",112630,coon,black,Mahogany1992,Mon Sep 25 15:43:16 +0000 2017,@AuntLulie @Alllwftopic @CeciliaLisa3033 @Backstorymom1 He was also on point....they tore his coon azz up in that interview...,424370015.0,Hate speech,0.0,Y,,N
0,720,916,0,0,Thu Aug 06 22:41:44 +0000 2009,,"Oklahoma City, OK",Tay Fuego?,42350,coon,black,TaylorLatre,Mon Sep 25 15:37:38 +0000 2017,Not gone lie. I expected MJ to say some coon shit. https://t.co/u1OpaUGcxF,63562506.0,Hate speech,-0.5574,Y,OK,Y
5,1948,1397,0,0,Fri Aug 07 05:35:42 +0000 2009,,,Rap Game Fred Chopin,214951,coon,black,_qualeman91,Mon Sep 25 15:35:43 +0000 2017,Michael Jordan the biggest sports coon,63649416.0,Hate speech,0.0,Y,,N
0,381,322,0,0,Fri Nov 28 03:43:50 +0000 2008,,"Detroit, MI",FLB Photography,54250,coon,black,Conscious1962,Mon Sep 25 15:29:09 +0000 2017,"Ive been called a sell out coon and stupid by ""the woke"" because i joined the Army.

Yeah i was really stupid... https://t.co/moySm17nKC",17698029.0,Hate speech,-0.29600000000000004,Y,MI,Y
0,249,255,0,1,Fri Apr 03 01:18:09 +0000 2009,23103351.0,"Detroit, MI",Professional Asshole,7497,coon,black,313ways2succeed,Mon Sep 25 15:27:25 +0000 2017,@karenhunter Opur-coon-ist,28468471.0,Hate speech,0.0,Y,MI,Y
0,449,1543,0,0,Fri Dec 04 08:46:41 +0000 2009,,Louisiana,Ria'lance C. Leday,19730,coon,black,SaintANDSinner,Mon Sep 25 15:23:36 +0000 2017,Shut up coon https://t.co/MKIcvpGc8P,94519746.0,Hate speech,0.0,Y,LA,Y
0,489,246,0,1,Mon Jan 04 21:04:43 +0000 2010,477176667.0,Woodland Hills,No1??,14429,coon,black,thelastNoOne,Mon Sep 25 15:20:48 +0000 2017,@ENIMALwins He got his ass beat &amp; roasted on by all the niggas at school growing up? can't stand a coon nigga,101862954.0,Hate speech,-0.6369,Y,,N
0,886,655,0,0,Tue Dec 21 00:24:52 +0000 2010,,New Orleans ??,Free Tootie ?,153998,coon,black,PIRATES_SMOKE_,Mon Sep 25 15:14:37 +0000 2017,You knew that was coming coon jones not letting that happening smh https://t.co/etS8IyvqyU,228900535.0,Hate speech,-0.3182,Y,LA,Y
3,583,346,0,0,Sun Dec 11 22:30:35 +0000 2011,434476992.0,NJ,maya,49737,coon,black,mayapology,Mon Sep 25 15:04:56 +0000 2017,Auston is white passing and even though they shed so much light on his heritage during the draft that nigga a whole coon,434476992.0,Hate speech,0.0,Y,NJ,Y
0,1454,1176,0,0,Thu Aug 20 16:21:33 +0000 2009,,Finest Dog in Southern Cal,Father Hakeem ???,144419,coon,black,HakeemDaBeast,Mon Sep 25 15:03:27 +0000 2017,Anybody notice that coon Jason Whitlock not tweeting one thing about the protests,67350705.0,Hate speech,-0.2263,Y,CA,Y
0,362,272,0,0,Thu Jun 02 19:38:51 +0000 2011,,"Maryland, USA",LEAN ?,27230,coon,black,purplethraxxx_,Mon Sep 25 15:01:44 +0000 2017,Stepfather bitch ass talking about Hispanic people dont like black people but took his coon ass to vote for trump.,309849970.0,Hate speech,-0.8737,Y,MD,Y
0,717,445,0,0,Mon Feb 08 01:28:47 +0000 2010,,BTP,COPEBOYBTP ?,21730,coon,black,og_cope,Mon Sep 25 15:01:39 +0000 2017,Yall already knew that hes coon ? no ring having ass Nigga? https://t.co/h1cHRRaWei,112311932.0,Hate speech,-0.6908,Y,,N
1,1709,2962,0,0,Wed Nov 04 01:50:50 +0000 2009,,pittsburgh,youfunnyafbreebree,24956,coon,black,LordTrilliam,Mon Sep 25 14:56:05 +0000 2017,Tomlin and Kaep are in the same fraternity so in my opinion Mike Tomlin is a coon that puts fear of controversy over brotherhood.,87337590.0,Hate speech,-0.4939,Y,PA,Y
0,355,1306,0,2,Fri Jun 23 18:51:17 +0000 2017,1917731.0,"Atlanta, GA",Ade Udo ??,8657,coon,black,itri_nuru,Mon Sep 25 14:27:31 +0000 2017,@thehill @rolandsmartin The bandwagon coon strikes again.,8.78e+17,Hate speech,-0.3612,Y,GA,Y
0,343,918,0,2,Thu Jan 29 00:04:51 +0000 2009,29417304.0,Seattle,Essence Mercer,8051,coon,black,Essence_Marie,Mon Sep 25 14:26:25 +0000 2017,@deray @raylewis His coon ass can't even kneel correctly,19685518.0,Hate speech,-0.5423,Y,WA,Y
0,1194,1016,0,1,Wed Nov 24 01:00:19 +0000 2010,,Dallas,LewAlcindor,14931,coon,black,300dollajeans,Mon Sep 25 14:20:53 +0000 2017,When a racist coon shine on another racist coon ???? y'all clowns welcome to the circus UNIVERSOUL the black one tho @realDonaldTrump ?,219135463.0,Hate speech,-0.7184,Y,TX,Y
0,30,251,0,1,Sun Nov 13 07:03:27 +0000 2016,118845216.0,"California, USA",Sean King,562,coon,black,Kinghenry0,Mon Sep 25 14:12:49 +0000 2017,@SheriffClarke This idiotic coon definitely need some treatment. Old fool,7.98e+17,Hate speech,-0.5859,Y,CA,Y
1,1013,293,0,1,Sun Dec 06 23:23:42 +0000 2015,25792729.0,"San Francisco, CA",-,12310,coon,black,ElMejor10i,Mon Sep 25 14:06:40 +0000 2017,@francmcfc you gonna take this blasphemy back coon,4398872314.0,Hate speech,0.0,Y,CA,Y
0,87,443,0,1,Mon Apr 11 22:28:37 +0000 2011,63291287.0,"Los Angeles, California",Jay Rothschild,2292,coon,black,jabali21,Mon Sep 25 13:50:03 +0000 2017,@REALStaceyDash is biggest coon ever,280720163.0,Hate speech,0.0,Y,CA,Y
0,1786,1095,0,0,Mon Apr 20 20:54:01 +0000 2009,,"Los Angeles, CA",Call Me Medusa,65195,coon,black,MssWashington,Mon Sep 25 12:55:15 +0000 2017,Bruh your a 2017 coon if I ever seen one ? https://t.co/VLsKyGCuWj,33659072.0,Hate speech,0.0,Y,CA,Y
1,4747,4081,0,0,Mon Aug 18 07:46:26 +0000 2008,,"New York, NY",JDidda,77186,coon,black,JDidda,Mon Sep 25 12:39:21 +0000 2017,Ray Lewis is more than a coon he is also an opportunist.. Until dude publicly apologies to Colin his gestures are hollow,15889681.0,Hate speech,0.0,Y,NY,Y
0,422,587,1,0,Tue Dec 28 15:27:43 +0000 2010,,Universal,Troy M?lik? XIII,16086,coon,black,CMackMost,Mon Sep 25 12:08:52 +0000 2017,#reylewis coon of coonery https://t.co/hYVtgdxlQ4,231453290.0,Hate speech,0.0,Y,,N
1,2673,533,0,0,Fri Aug 05 16:24:33 +0000 2011,,BROWARD,dominique ????,164210,coon,black,slayinique,Mon Sep 25 11:51:32 +0000 2017,coon ??? https://t.co/ZWacAAkIGM,349137754.0,Hate speech,0.0,Y,,
0,201,241,0,0,Tue Dec 30 20:16:10 +0000 2014,,"Detroit, MI",Coco,9639,coon,black,Joveeeeeeeeee,Mon Sep 25 11:36:09 +0000 2017,"This guy is a coon, bro.",2951822704.0,Hate speech,0.0,Y,MI,Y
0,632,511,0,2,Tue Jan 19 00:29:39 +0000 2010,,"North Carolina, USA",neon guts,33229,coon,black,RELL_757_ALLEN,Mon Sep 25 11:29:23 +0000 2017,"I just got to say first and foremost this morning that @raylewis is a coon, and the whole @Ravens org is disgusting",106258712.0,Hate speech,-0.5267,Y,NC,Y
1,3321,1893,0,0,Mon May 04 03:19:12 +0000 2009,,ATL ?? gainesville,Man Eater ?,207443,coon,black,lildeja_,Mon Sep 25 11:22:12 +0000 2017,"And all that ""millions of dollars"" bullshit as an excuse to be a coon https://t.co/trYOKMqewX",37582460.0,Hate speech,-0.5423,Y,GA,Y
0,552,478,0,0,Sat Aug 01 00:12:53 +0000 2009,,"Miami, FL",Young Lightskin Male,8663,coon,black,pray4lloyd,Mon Sep 25 10:54:50 +0000 2017,There's a lot of competition for most coon out rn but David Webb has been wayyyy up there for a while,61912052.0,Hate speech,0.0,Y,FL,Y
0,324,702,0,0,Fri Dec 16 21:57:04 +0000 2011,,"Tampa,Fl",E.Babes,1617,coon,black,ebabesmusiq,Mon Sep 25 10:32:34 +0000 2017,Hol'up? wait..Did I see Ray Lewis's coon ass kneelin with the Ravens?? The same coon ass Ray Lewis that hated on... https://t.co/NVNuGJw57k,438680046.0,Hate speech,-0.9111,Y,FL,Y
0,1402,2088,0,4,Sun Jun 02 11:34:55 +0000 2013,389987139.0,"Princeton, NJ",Sun Tzu,30489,coon,black,tdg_tom,Mon Sep 25 10:19:38 +0000 2017,@TheStoicSeer @philadper2014 @ElderLansing @CharXRenee If he were saying this today he'd be called a coon and an Uncle Tom,1477123369.0,Hate speech,0.0,Y,NJ,Y
0,180,595,0,2,Wed Aug 30 00:18:30 +0000 2017,16193222.0,Kentucky ,The Kentucky Cross,1828,coon,black,SedeVacanteKY,Mon Sep 25 10:19:05 +0000 2017,@guypbenson @BlackPilledPete Tomlin a dirty coon,9.03e+17,Hate speech,-0.4404,Y,KY,Y
1,2033,2795,1,1,Sat Apr 18 18:54:27 +0000 2009,21094888.0,San Diego CA,BiZzY BalBoa,102943,coon,black,Bizzy_Balboa,Mon Sep 25 09:53:38 +0000 2017,@wsbtv Forget that coon disrespecting Kaep after all the years of blacks standing up for him #FuckVick,32974574.0,Hate speech,-0.2263,Y,CA,Y
0,66,32,0,2,Wed Nov 21 06:51:59 +0000 2012,44580068.0,Deep in the heart of Texas ,Info Warrior,2089,coon,black,F14Warrior,Mon Sep 25 08:17:53 +0000 2017,@IAmIranDShun @MarkDice This coon really got triggered folks ?,961904293.0,Hate speech,0.0,Y,TX,Y
0,167,219,0,0,Thu Jun 09 06:09:40 +0000 2016,,Cosmos,There Is No Spoon,49996,coon,black,A_Necessary_Evl,Mon Sep 25 07:33:48 +0000 2017,The ppl that's the biggest coons in the black community are always the main ones tryna label the next muthafucka coon.,7.41e+17,Hate speech,0.0,Y,,N
0,1087,1775,0,0,Sat Sep 04 18:02:49 +0000 2010,,"Denver, CO",?,47798,coon,black,GenericSaidSlow,Mon Sep 25 06:27:58 +0000 2017,Frugal Joe trying not to coon too hard for the culture tonight ?,186894954.0,Hate speech,-0.1027,Y,CO,Y
0,660,203,0,0,Thu May 05 15:15:03 +0000 2011,,Los Angeles ,Brittni Snow,17995,coon,black,uHateBre,Mon Sep 25 05:49:38 +0000 2017,Charles been a coon,293556733.0,Hate speech,0.0,Y,CA,Y
0,48,244,1,2,Fri Dec 30 05:29:02 +0000 2016,118845216.0,Philly ,1215999999,763,coon,black,leekylive,Mon Sep 25 05:43:58 +0000 2017,@SheriffClarke @SheriffClarke how does it feel to be a uncle tom I know ur nasty mom is so proud of her coon ass son #sad,8.15e+17,Hate speech,-0.4782,Y,PA,Y
1,1934,725,0,1,Fri Nov 11 16:24:46 +0000 2011,1901054311.0,"Bay Area, CA ",Maiya ?,118447,coon,black,maiyahall,Mon Sep 25 05:35:23 +0000 2017,@sf_derek he's such a coon ?,410082271.0,Hate speech,0.0,Y,CA,Y
0,841,2112,1,1,Sat Oct 24 16:55:03 +0000 2009,2871367661.0,home,Badilisho,4346,coon,black,ibwriting,Mon Sep 25 05:22:12 +0000 2017,"@raylewis ...and just as you were vocal against Colin, get your coon ass on national TV and eat your words. #sellout",84890792.0,Hate speech,-0.5423,Y,,N
0,3425,2480,0,0,Sat Nov 28 01:52:42 +0000 2009,,"Oxford, MS",7th Letter,245645,coon,black,YoursTrulyTheDj,Mon Sep 25 05:21:50 +0000 2017,"If youre black with a platform to speak &amp; you remain silent, youre a coon by default b",93095417.0,Hate speech,0.0,Y,MS,Y
3,1880,856,0,1,Tue Feb 14 16:05:07 +0000 2012,890891.0,"Dallas, TX",Casper,79829,coon,black,CalabasasCas,Mon Sep 25 04:40:55 +0000 2017,"@BleacherReport too late, he already a coon https://t.co/D01TyLFnXF",492330533.0,Hate speech,0.0,Y,TX,Y
2,1593,1471,0,0,Wed Mar 31 19:30:18 +0000 2010,,"Columbus, OH",Cam Granger,127437,coon,black,OhhSolo_,Mon Sep 25 04:39:56 +0000 2017,Coons gonna coon https://t.co/OTt8QsQZm3,128316494.0,Hate speech,0.0,Y,OH,Y
0,361,265,0,0,Fri Oct 21 02:01:59 +0000 2016,,"Indianapolis, IN",TheGreatFrankD,40744,coon,black,theGreatFrankD,Mon Sep 25 04:38:45 +0000 2017,Fuckin coon https://t.co/Y1pQSzzPjj,7.89e+17,Hate speech,0.0,Y,IN,Y
0,59,43,0,0,Sun Apr 23 00:58:39 +0000 2017,,"New York, NY",AMBER JAILEE?,798,coon,black,moneymorena,Mon Sep 25 04:15:27 +0000 2017,What are you talking about? I don't care about that damn man. He's a coon and you are too. Out my mentions https://t.co/Vo33fBm0YI,8.56e+17,Hate speech,-0.6517,Y,NY,Y
0,3278,2581,0,1,Sat Mar 28 17:58:54 +0000 2009,18301191.0,"Washington, DC",TheAbstract,330330,coon,black,AltBoosterGold,Mon Sep 25 04:08:06 +0000 2017,@itsbizkit I want to feel bad for him....but then I remember he's a coon and a trump guy so nah,27275057.0,Hate speech,-0.6207,Y,DC,Y
0,2131,136,0,1,Wed Aug 08 13:18:31 +0000 2012,601076863.0,Florida,Anthony Hinds,632,coon,black,teflonink,Mon Sep 25 03:55:33 +0000 2017,@lybr3 coon boy,745182517.0,Hate speech,0.0,Y,FL,Y
0,1000,1903,1,0,Thu Dec 16 12:29:10 +0000 2010,,"Eastside long Beach, CA",LEEZY Tha GOD??,12329,coon,black,LeezyStayDippN,Mon Sep 25 03:52:30 +0000 2017,"U got a coon nigga n the friendzone, old broad wit problems, and a old cat thats so desparate its sad #90dayfiancebeforethe90days",227284129.0,Hate speech,-0.7239,Y,CA,Y
0,91,172,0,0,Thu Jun 01 23:20:40 +0000 2017,,"Schenectady, New York",BBBBootyHole,5353,coon,black,GudieTuSchuez,Mon Sep 25 03:48:52 +0000 2017,https://t.co/O5MAzzAi1h even coons don't play that coon shit,8.7e+17,Hate speech,-0.6844,Y,NY,Y
1,3685,4998,0,1,Tue Feb 17 23:17:14 +0000 2009,8.9e+17,where you are not,It's me..QueenBee??,43829,coon,black,UndeniableQueen,Mon Sep 25 03:45:26 +0000 2017,@MentorB_LA Wtf smh he's a coon,21144485.0,Hate speech,-0.7269,Y,,N
1,500,325,0,6,Sat Sep 22 04:11:44 +0000 2012,4121539221.0,buffalo NY,#FuckThatOwl,44809,coon,black,chrishinca42,Mon Sep 25 03:43:57 +0000 2017,@MTTMETS @Mets @goodfundies @FalseMets @MetsKevin11 @mets_coon Harbaugh,839063761.0,Hate speech,0.0,Y,NY,Y
0,658,443,0,0,Sat Mar 02 04:22:17 +0000 2013,1232827074.0,dc,ronald t.,17348,coon,black,rondtjr,Mon Sep 25 03:38:44 +0000 2017,nah I just like southern shit. could never be a coon.,1232827074.0,Hate speech,-0.3612,Y,DC,Y
0,1049,730,0,0,Wed Jul 09 21:12:31 +0000 2014,,The Bluff City,MalcolmGetTheBagWell,27277,coon,black,terroirnoir,Mon Sep 25 03:38:20 +0000 2017,a coon litmus rest if you will | Jason Winston George or Jason Whitlock https://t.co/mr4SUVrFxN,2614211058.0,Hate speech,0.0,Y,,N
0,944,588,0,0,Sun May 15 05:12:08 +0000 2011,,"Washington, DC",Omar,83152,coon,black,omanitsomar,Mon Sep 25 03:34:03 +0000 2017,I wonder how much you have to pay someone to coon on this level https://t.co/CnwoEYu0gB,298913220.0,Hate speech,-0.1027,Y,DC,Y
1,753,333,0,0,Fri Apr 02 16:30:38 +0000 2010,,Garden of Eden ,Nosa Odia,128822,coon,black,_CanYouLive,Mon Sep 25 03:28:14 +0000 2017,Cam Newton a coon,128923812.0,Hate speech,0.0,Y,,N
2,201,665,0,3,Fri Nov 18 06:28:48 +0000 2011,91323779.0,Sacramento Ca.,LaTrell Hyland,899,coon,black,chunkyluv100,Mon Sep 25 03:27:24 +0000 2017,@poetrybymario @oldmanebro @thecoreyholcomb Can't be on everybody's side coon ass,415341461.0,Hate speech,-0.5423,Y,CA,Y
2,1145,847,0,0,Sun Nov 07 07:34:21 +0000 2010,,"Vallejo, CA",Uncle Brusky,61151,coon,black,JetsGoChris,Mon Sep 25 03:26:57 +0000 2017,Shut up you pussy broke back coon https://t.co/pWpNrAQIys,212856787.0,Hate speech,-0.4215,Y,CA,Y
6,621,99,0,0,Wed Dec 24 14:49:51 +0000 2014,,HTX,?EMOTIONAL TOMBOY?,72541,coon,black,BABYSAYTANA,Mon Sep 25 03:24:03 +0000 2017,any nigga who wears vineyard vines is a fucking coon https://t.co/9GKSuSjrGW,2942026879.0,Hate speech,0.0,Y,,N
2,39,147,0,1,Sun May 03 01:45:40 +0000 2009,40056590.0,the air you breathe ,JAMES CALLAWAY,1301,coon,black,locknesmonsta72,Mon Sep 25 03:23:55 +0000 2017,@thecoreyholcomb He's an opportunist when I seen him all I kept saying was get lower u boot licking buck dancing ass coon,37334953.0,Hate speech,-0.6705,Y,,N
0,134,102,0,1,Thu Dec 17 13:45:50 +0000 2015,265719251.0,"Louisville, KY",Super Sic-o,9770,coon,black,Super_Sic_o,Mon Sep 25 03:22:20 +0000 2017,"@cliggaplease barkley on some fuccery, especially for a old nigga born in the south..
coon shyt...",4514333315.0,Hate speech,0.0,Y,KY,Y
0,703,1555,0,1,Sun Jun 10 14:09:53 +0000 2012,604627935.0,"Raleigh, NC",SB ?Draco,9866,coon,black,deondreblair,Mon Sep 25 03:19:14 +0000 2017,@OutChea_BaLLin We gotta link soon coon u kno what we b on ?????,604627935.0,Hate speech,0.0,Y,NC,Y
0,305,330,0,1,Thu Jul 28 22:00:30 +0000 2011,30794510.0,"Dallas, TX",Suga's Daughter,12156,coon,black,Tu_TwoTimes,Mon Sep 25 03:17:41 +0000 2017,@tcshells Agreed... saw one of his coon cousins down there.,344324691.0,Hate speech,0.0,Y,TX,Y
0,1029,850,0,0,Sun Oct 31 21:54:29 +0000 2010,,"Pittsburgh, Pa.",Jelani,91947,coon,black,Rapture_Omega,Mon Sep 25 03:17:29 +0000 2017,Samuel the slave Jackson. Stfu coon https://t.co/gIHjX572LH,210619451.0,Hate speech,0.0,Y,PA,Y
0,678,1470,0,0,Tue May 03 16:01:31 +0000 2016,,United States,Hank Pettit,18832,coon,black,HankPettit,Mon Sep 25 03:13:35 +0000 2017,Can you believe black liberals called me a coon! Pot calling the kettle ... https://t.co/Zu6Muy2FnX,7.28e+17,Hate speech,0.0,Y,,N
1,2545,1501,0,0,Tue Mar 17 23:40:22 +0000 2009,24982298.0,Home of James Dean,Donald Bum,253463,coon,black,Mariah_Cara,Mon Sep 25 02:55:35 +0000 2017,"You were probably a coon too but because you were able to adapt to your blackness based on how you were raised, you're seen as ""pro black.""",24982298.0,Hate speech,0.0,Y,,N
0,900,455,0,0,Wed Apr 02 23:20:52 +0000 2014,,Behind a Million,#TreDay?,13306,coon,black,letTREspeak,Mon Sep 25 02:40:51 +0000 2017,Fuck his coon ass?????? https://t.co/1oudwpyzcF,2456202454.0,Hate speech,-0.5423,Y,,N
0,696,542,0,0,Tue Feb 04 21:21:25 +0000 2014,,"Carson, CA",Murphy Lee,76248,coon,black,AveryMiles16,Mon Sep 25 02:39:13 +0000 2017,Another typical coon https://t.co/KtxNMivjtU,2327714629.0,Hate speech,0.0,Y,CA,Y
1,363,397,0,0,Fri Mar 28 11:42:08 +0000 2008,,,Scott ?,42053,spook,black,scott325,Thu Sep 21 15:39:36 +0000 2017,We regret to inform you that the 20 year CIA spook is an anti-semite too. https://t.co/bXZm5oOWEL,14242997.0,Hate speech,-0.4215,Y,,N
1,1078,1409,0,0,Mon Feb 16 18:49:57 +0000 2009,,"San Francisco, CA",Joseph Santiago,18166,spook,black,Vondulce,Thu Sep 21 01:54:01 +0000 2017,"Fearlessly spoof those that spook, and your destructive will be constructive.",21012889.0,Hate speech,-0.4404,Y,CA,Y
0,1401,1062,0,1,Thu Jan 16 05:34:23 +0000 2014,38417423.0,"Lake Elsinore, CA",r(8)rnat(1)on,15041,spook,black,Brodor33,Wed Sep 20 12:28:08 +0000 2017,@SpookyRaider Mornin spook.,2293901208.0,Hate speech,0.0,Y,CA,Y
0,88,359,0,0,Fri Mar 11 03:21:52 +0000 2016,7.08e+17,"Washington, DC",Krishnan,1214,spook,black,ksethu17,Wed Sep 20 02:34:05 +0000 2017,But trying to argue morality here is a total spook,7.08e+17,Hate speech,-0.34,Y,DC,Y
0,199,148,0,1,Mon Nov 09 01:59:43 +0000 2009,137652163.0,"Orlando, FL",april ludgate,17969,spook,black,alicialyn5,Wed Sep 20 02:26:04 +0000 2017,@lmfaolerner Orlando is spook queen capital. I have to work faster next shipment.,88565725.0,Hate speech,0.0,Y,FL,Y
2,1740,1355,0,1,Fri Sep 12 06:49:19 +0000 2014,8.75e+17,venezuela,paula ?,57749,spook,black,tentardis,Wed Sep 20 01:31:43 +0000 2017,@natalyarrostova i'm craving some spook,2767740011.0,Hate speech,0.0,Y,,N
0,309,209,0,1,Wed Jan 05 10:17:08 +0000 2011,126436450.0,"Trinidad, W.I.",Anaala Richardson,45624,spook,black,Minenorin,Wed Sep 20 01:14:29 +0000 2017,@OJungell a spook for you. https://t.co/Oqv6F9sbOH,234310168.0,Hate speech,0.0,Y,,N
1,40,203,0,1,Wed Dec 03 00:22:01 +0000 2014,8.34e+17,Lumberton TX,Lilli Ross,2117,spook,black,Killer_toons,Wed Sep 20 00:42:11 +0000 2017,@BATIMgame Today's spook of the day is brought to you by the letter E!,2917043143.0,Hate speech,0.0,Y,TX,Y
0,300,226,0,1,Fri Mar 11 18:04:37 +0000 2011,3267456386.0,San Luis Obispo,CovfefeGlo,4265,spook,black,glo4itnow,Tue Sep 19 23:28:12 +0000 2017,@ColumbiaBugle Does this spook ever tell the truth?!,264314347.0,Hate speech,0.0,Y,,N
0,77,0,0,0,Sun Sep 29 14:55:36 +0000 2013,,West Jordan Utah,WestJordan29th,341,spook,black,WestJordan29th,Tue Sep 19 23:23:39 +0000 2017,"Don't forget the Relief Society Activity tomorrow night! ""Ghouls Night Out"", 6:30 pm.  Dinner, nursery provided. Come get your spook on!!!!",1917296580.0,Hate speech,-0.4689,Y,UT,Y
0,33,138,0,1,Fri Feb 17 04:31:30 +0000 2017,8.92e+17,"San Diego, CA",Mexican Salsa ??,643,spook,black,El_Tapatio96,Tue Sep 19 23:14:09 +0000 2017,@dockropotkin This poll is a spook,8.32e+17,Hate speech,0.0,Y,CA,Y
